locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLGNLAKD_00096	CDS	702	creB		COG0745	Transcriptional regulatory protein CreB
OLGNLAKD_00097	gene	1599	pckA			
OLGNLAKD_00097	CDS	1599	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
OLGNLAKD_00098	gene	2256	rnr			
OLGNLAKD_00098	CDS	2256	rnr	3.1.13.1	COG0557	Ribonuclease R
OLGNLAKD_00099	gene	579	mobA			
OLGNLAKD_00099	CDS	579	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
OLGNLAKD_00100	gene	468	moaC_1			
OLGNLAKD_00100	CDS	468	moaC_1	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OLGNLAKD_00101	gene	759	moeB			
OLGNLAKD_00101	CDS	759	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
OLGNLAKD_00102	gene	249	moaD_1			
OLGNLAKD_00102	CDS	249	moaD_1		COG1977	Molybdopterin synthase sulfur carrier subunit
OLGNLAKD_00103	gene	1008	moaA_1			
OLGNLAKD_00103	CDS	1008	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
OLGNLAKD_00104	gene	567				
OLGNLAKD_00104	CDS	567				hypothetical protein
OLGNLAKD_00105	gene	2472	dorA			
OLGNLAKD_00105	CDS	2472	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
OLGNLAKD_00106	gene	630	torD			
OLGNLAKD_00106	CDS	630	torD			Chaperone protein TorD
OLGNLAKD_00107	gene	1173	torC			
OLGNLAKD_00107	CDS	1173	torC		COG3005	Cytochrome c-type protein TorC
OLGNLAKD_00108	gene	699	arcA_1			
OLGNLAKD_00108	CDS	699	arcA_1		COG0745	Aerobic respiration control protein ArcA
OLGNLAKD_00109	gene	2454	rcsC_1			
OLGNLAKD_00109	CDS	2454	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OLGNLAKD_00110	gene	807	thiM			
OLGNLAKD_00110	CDS	807	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
OLGNLAKD_00111	gene	612	thiE_1			
OLGNLAKD_00111	CDS	612	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
OLGNLAKD_00112	gene	798	thiD			
OLGNLAKD_00112	CDS	798	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
OLGNLAKD_00113	gene	924				
OLGNLAKD_00113	CDS	924			COG0715	Putative thiamine biosynthesis protein
OLGNLAKD_00114	gene	690	ssuB			
OLGNLAKD_00114	CDS	690	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
OLGNLAKD_00115	gene	720	ribX_1			
OLGNLAKD_00115	CDS	720	ribX_1			Riboflavin transport system permease protein RibX
OLGNLAKD_00116	gene	1239				
OLGNLAKD_00116	CDS	1239				hypothetical protein
OLGNLAKD_00117	gene	3516				
OLGNLAKD_00117	CDS	3516				hypothetical protein
OLGNLAKD_00118	gene	348				
OLGNLAKD_00118	CDS	348				hypothetical protein
OLGNLAKD_00119	gene	1971	acsA_1			
OLGNLAKD_00119	CDS	1971	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OLGNLAKD_00120	gene	309	yjcH_1			
OLGNLAKD_00120	CDS	309	yjcH_1		COG3162	Inner membrane protein YjcH
OLGNLAKD_00121	gene	1737	actP_1			
OLGNLAKD_00121	CDS	1737	actP_1		COG4147	Cation/acetate symporter ActP
OLGNLAKD_00122	gene	1827	IMPDH_1			
OLGNLAKD_00122	CDS	1827	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OLGNLAKD_00123	gene	396	phoP			
OLGNLAKD_00123	CDS	396	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
OLGNLAKD_00124	gene	789	pflA			
OLGNLAKD_00124	CDS	789	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
OLGNLAKD_00125	gene	2268	pflB			
OLGNLAKD_00125	CDS	2268	pflB	2.3.1.54		Formate acetyltransferase
OLGNLAKD_00126	gene	780				
OLGNLAKD_00126	CDS	780				hypothetical protein
OLGNLAKD_00127	gene	1284	lutA			
OLGNLAKD_00127	CDS	1284	lutA			Lactate utilization protein A
OLGNLAKD_00128	gene	1074				
OLGNLAKD_00128	CDS	1074				hypothetical protein
OLGNLAKD_00129	gene	1431				
OLGNLAKD_00129	CDS	1431		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
OLGNLAKD_00130	gene	813				
OLGNLAKD_00130	CDS	813				hypothetical protein
OLGNLAKD_00131	gene	654	kpsT_1			
OLGNLAKD_00131	CDS	654	kpsT_1			Polysialic acid transport ATP-binding protein KpsT
OLGNLAKD_00132	gene	1854				
OLGNLAKD_00132	CDS	1854				hypothetical protein
OLGNLAKD_00133	gene	834	kdsA			
OLGNLAKD_00133	CDS	834	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
OLGNLAKD_00134	gene	1188				
OLGNLAKD_00134	CDS	1188			COG2081	putative protein
OLGNLAKD_00135	gene	75				
OLGNLAKD_00135	tRNA	75				tRNA-Gln(ttg)
OLGNLAKD_00136	gene	252				
OLGNLAKD_00136	CDS	252				hypothetical protein
OLGNLAKD_00137	gene	384				
OLGNLAKD_00137	CDS	384				hypothetical protein
OLGNLAKD_00138	gene	213				
OLGNLAKD_00138	CDS	213				hypothetical protein
OLGNLAKD_00139	gene	240				
OLGNLAKD_00139	CDS	240				hypothetical protein
OLGNLAKD_00140	gene	207	cspA_1			
OLGNLAKD_00140	CDS	207	cspA_1		COG1278	Cold shock protein CspA
OLGNLAKD_00141	gene	129				
OLGNLAKD_00141	CDS	129				hypothetical protein
OLGNLAKD_00142	gene	1239	ydcO			
OLGNLAKD_00142	CDS	1239	ydcO		COG3135	Inner membrane protein YdcO
OLGNLAKD_00143	gene	1215	thrC_1			
OLGNLAKD_00143	CDS	1215	thrC_1	4.2.3.1	COG0498	Threonine synthase
OLGNLAKD_00144	gene	390	tdcF			
OLGNLAKD_00144	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
OLGNLAKD_00145	gene	1170	dauA_1			
OLGNLAKD_00145	CDS	1170	dauA_1	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
OLGNLAKD_00146	gene	1044	sbnB_1			
OLGNLAKD_00146	CDS	1044	sbnB_1	1.5.1.51	COG2423	N-((2S)-2-amino-2-carboxyethyl)-L-glutamate dehydrogenase
OLGNLAKD_00147	gene	999	sbnA			
OLGNLAKD_00147	CDS	999	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
OLGNLAKD_00148	gene	1407	norG			
OLGNLAKD_00148	CDS	1407	norG		COG1167	HTH-type transcriptional regulator NorG
OLGNLAKD_00149	gene	624	dinG_1			
OLGNLAKD_00149	CDS	624	dinG_1	3.1.-.-		3'-5' exonuclease DinG
OLGNLAKD_00150	gene	909				
OLGNLAKD_00150	CDS	909				hypothetical protein
OLGNLAKD_00151	gene	459				
OLGNLAKD_00151	CDS	459				hypothetical protein
OLGNLAKD_00152	gene	438				
OLGNLAKD_00152	CDS	438				hypothetical protein
OLGNLAKD_00153	gene	228				
OLGNLAKD_00153	CDS	228				hypothetical protein
OLGNLAKD_00154	gene	951				
OLGNLAKD_00154	CDS	951				hypothetical protein
OLGNLAKD_00155	gene	2496	abo_1			
OLGNLAKD_00155	CDS	2496	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
OLGNLAKD_00156	gene	555				
OLGNLAKD_00156	CDS	555				hypothetical protein
OLGNLAKD_00157	gene	2379				
OLGNLAKD_00157	CDS	2379				hypothetical protein
OLGNLAKD_00158	gene	312				
OLGNLAKD_00158	CDS	312				hypothetical protein
OLGNLAKD_00159	gene	255				
OLGNLAKD_00159	CDS	255				hypothetical protein
OLGNLAKD_00160	gene	303				
OLGNLAKD_00160	CDS	303				hypothetical protein
OLGNLAKD_00161	gene	1500				
OLGNLAKD_00161	CDS	1500				hypothetical protein
OLGNLAKD_00162	gene	894				
OLGNLAKD_00162	CDS	894				hypothetical protein
OLGNLAKD_00163	gene	936				
OLGNLAKD_00163	CDS	936				hypothetical protein
OLGNLAKD_00164	gene	159				
OLGNLAKD_00164	CDS	159				hypothetical protein
OLGNLAKD_00165	gene	366				
OLGNLAKD_00165	CDS	366				hypothetical protein
OLGNLAKD_00166	gene	1011				
OLGNLAKD_00166	CDS	1011				hypothetical protein
OLGNLAKD_00167	gene	381				
OLGNLAKD_00167	CDS	381				hypothetical protein
OLGNLAKD_00168	gene	390				
OLGNLAKD_00168	CDS	390			COG3039	IS5 family transposase ISSpo7
OLGNLAKD_00169	gene	372				
OLGNLAKD_00169	CDS	372			COG3039	IS5 family transposase ISPaes2
OLGNLAKD_00170	gene	867				
OLGNLAKD_00170	CDS	867				hypothetical protein
OLGNLAKD_00171	gene	3339				
OLGNLAKD_00171	CDS	3339				hypothetical protein
OLGNLAKD_00172	gene	117				
OLGNLAKD_00172	CDS	117				hypothetical protein
OLGNLAKD_00173	gene	492				
OLGNLAKD_00173	CDS	492				hypothetical protein
OLGNLAKD_00174	gene	540				
OLGNLAKD_00174	CDS	540				hypothetical protein
OLGNLAKD_00175	gene	3189				
OLGNLAKD_00175	CDS	3189				hypothetical protein
OLGNLAKD_00176	gene	90				
OLGNLAKD_00176	tRNA	90				tRNA-Ser(gga)
OLGNLAKD_00177	gene	2484				
OLGNLAKD_00177	CDS	2484				hypothetical protein
OLGNLAKD_00178	gene	1029	cysK			
OLGNLAKD_00178	CDS	1029	cysK	2.5.1.47		Cysteine synthase
OLGNLAKD_00179	gene	1143				
OLGNLAKD_00179	CDS	1143				hypothetical protein
OLGNLAKD_00180	gene	477				
OLGNLAKD_00180	CDS	477				hypothetical protein
OLGNLAKD_00181	gene	1419	phrA			
OLGNLAKD_00181	CDS	1419	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
OLGNLAKD_00182	gene	1053	potD			
OLGNLAKD_00182	CDS	1053	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
OLGNLAKD_00183	gene	1029	legI			
OLGNLAKD_00183	CDS	1029	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
OLGNLAKD_00184	gene	738				
OLGNLAKD_00184	CDS	738				hypothetical protein
OLGNLAKD_00185	gene	768				
OLGNLAKD_00185	CDS	768				hypothetical protein
OLGNLAKD_00186	gene	1143				
OLGNLAKD_00186	CDS	1143				hypothetical protein
OLGNLAKD_00187	gene	759				
OLGNLAKD_00187	CDS	759				hypothetical protein
OLGNLAKD_00188	gene	1122	siaA			
OLGNLAKD_00188	CDS	1122	siaA	3.2.1.183	COG0381	UDP-N-acetylglucosamine 2-epimerase
OLGNLAKD_00189	gene	948	iolG			
OLGNLAKD_00189	CDS	948	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
OLGNLAKD_00190	gene	792	fabG_1			
OLGNLAKD_00190	CDS	792	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OLGNLAKD_00191	gene	705	legF			
OLGNLAKD_00191	CDS	705	legF	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
OLGNLAKD_00192	gene	900				
OLGNLAKD_00192	CDS	900				hypothetical protein
OLGNLAKD_00193	gene	351				
OLGNLAKD_00193	CDS	351				hypothetical protein
OLGNLAKD_00194	gene	399	atpC			
OLGNLAKD_00194	CDS	399	atpC		COG0355	ATP synthase epsilon chain
OLGNLAKD_00195	gene	1419	atpD			
OLGNLAKD_00195	CDS	1419	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
OLGNLAKD_00196	gene	873	atpG_1			
OLGNLAKD_00196	CDS	873	atpG_1		COG0224	ATP synthase gamma chain
OLGNLAKD_00197	gene	1530	atpA			
OLGNLAKD_00197	CDS	1530	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
OLGNLAKD_00198	gene	561	atpH			
OLGNLAKD_00198	CDS	561	atpH		COG0712	ATP synthase subunit delta
OLGNLAKD_00199	gene	759				
OLGNLAKD_00199	CDS	759				hypothetical protein
OLGNLAKD_00200	gene	771	gloB_1			
OLGNLAKD_00200	CDS	771	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
OLGNLAKD_00201	gene	2322	clpA			
OLGNLAKD_00201	CDS	2322	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
OLGNLAKD_00202	gene	1005				
OLGNLAKD_00202	CDS	1005				hypothetical protein
OLGNLAKD_00203	gene	621	rpsD			
OLGNLAKD_00203	CDS	621	rpsD		COG0522	30S ribosomal protein S4
OLGNLAKD_00204	gene	387				
OLGNLAKD_00204	CDS	387				hypothetical protein
OLGNLAKD_00205	gene	1092	hisC_1			
OLGNLAKD_00205	CDS	1092	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
OLGNLAKD_00206	gene	930	tyrC			
OLGNLAKD_00206	CDS	930	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
OLGNLAKD_00207	gene	1179				
OLGNLAKD_00207	CDS	1179				hypothetical protein
OLGNLAKD_00208	gene	990				
OLGNLAKD_00208	CDS	990				hypothetical protein
OLGNLAKD_00209	gene	534	chaC			
OLGNLAKD_00209	CDS	534	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
OLGNLAKD_00210	gene	1206				
OLGNLAKD_00210	CDS	1206				hypothetical protein
OLGNLAKD_00211	gene	1266	ompA			
OLGNLAKD_00211	CDS	1266	ompA			Outer membrane protein A
OLGNLAKD_00212	gene	1086				
OLGNLAKD_00212	CDS	1086				hypothetical protein
OLGNLAKD_00213	gene	912				
OLGNLAKD_00213	CDS	912				hypothetical protein
OLGNLAKD_00214	gene	480	ybaK			
OLGNLAKD_00214	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OLGNLAKD_00215	gene	768				
OLGNLAKD_00215	CDS	768		1.-.-.-		putative oxidoreductase
OLGNLAKD_00216	gene	1194	thlA			
OLGNLAKD_00216	CDS	1194	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
OLGNLAKD_00217	gene	1836	ilvD			
OLGNLAKD_00217	CDS	1836	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
OLGNLAKD_00218	gene	675				
OLGNLAKD_00218	CDS	675				hypothetical protein
OLGNLAKD_00219	gene	444				
OLGNLAKD_00219	CDS	444				hypothetical protein
OLGNLAKD_00220	gene	195				
OLGNLAKD_00220	CDS	195				hypothetical protein
OLGNLAKD_00221	gene	279				
OLGNLAKD_00221	CDS	279				hypothetical protein
OLGNLAKD_00222	gene	831				
OLGNLAKD_00222	CDS	831				hypothetical protein
OLGNLAKD_00223	gene	780				
OLGNLAKD_00223	CDS	780				hypothetical protein
OLGNLAKD_00224	gene	180				
OLGNLAKD_00224	CDS	180				hypothetical protein
OLGNLAKD_00225	gene	633	chpT			
OLGNLAKD_00225	CDS	633	chpT	2.7.99.-		Protein phosphotransferase ChpT
OLGNLAKD_00226	gene	1266	proA_1			
OLGNLAKD_00226	CDS	1266	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
OLGNLAKD_00227	gene	77				
OLGNLAKD_00227	tRNA	77				tRNA-Asp(gtc)
OLGNLAKD_00228	gene	77				
OLGNLAKD_00228	tRNA	77				tRNA-Asp(gtc)
OLGNLAKD_00229	gene	993	eryD			
OLGNLAKD_00229	CDS	993	eryD		COG2390	Erythritol catabolism regulatory protein EryD
OLGNLAKD_00230	gene	2517				
OLGNLAKD_00230	CDS	2517				hypothetical protein
OLGNLAKD_00231	gene	951	apbE			
OLGNLAKD_00231	CDS	951	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
OLGNLAKD_00232	gene	2208				
OLGNLAKD_00232	CDS	2208				hypothetical protein
OLGNLAKD_00233	gene	468				
OLGNLAKD_00233	CDS	468				hypothetical protein
OLGNLAKD_00234	gene	378				
