locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEKADICB_00031	CDS	561	sutR		COG1396	HTH-type transcriptional regulator SutR
BEKADICB_00032	gene	534	ttr			
BEKADICB_00032	CDS	534	ttr	2.3.1.-		Acetyltransferase
BEKADICB_00033	gene	462				
BEKADICB_00033	CDS	462				hypothetical protein
BEKADICB_00034	gene	1455	atzA			
BEKADICB_00034	CDS	1455	atzA	3.8.1.8		Atrazine chlorohydrolase
BEKADICB_00035	gene	687	rspR			
BEKADICB_00035	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
BEKADICB_00036	gene	1572	hbpA_1			
BEKADICB_00036	CDS	1572	hbpA_1		COG0747	Heme-binding protein A
BEKADICB_00037	gene	993	gsiC_1			
BEKADICB_00037	CDS	993	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
BEKADICB_00038	gene	918	oppC_1			
BEKADICB_00038	CDS	918	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
BEKADICB_00039	gene	972	oppD_1			
BEKADICB_00039	CDS	972	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
BEKADICB_00040	gene	1044	btuD_1			
BEKADICB_00040	CDS	1044	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BEKADICB_00041	gene	651				
BEKADICB_00041	CDS	651				hypothetical protein
BEKADICB_00042	gene	726	hyuA_1			
BEKADICB_00042	CDS	726	hyuA_1	5.1.99.5	COG4126	Hydantoin racemase
BEKADICB_00043	gene	1194	atzC			
BEKADICB_00043	CDS	1194	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
BEKADICB_00044	gene	1479				
BEKADICB_00044	CDS	1479		3.5.4.32	COG0402	8-oxoguanine deaminase
BEKADICB_00045	gene	423	nsrR_1			
BEKADICB_00045	CDS	423	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
BEKADICB_00046	gene	375				
BEKADICB_00046	CDS	375				hypothetical protein
BEKADICB_00047	gene	2223				
BEKADICB_00047	CDS	2223				hypothetical protein
BEKADICB_00048	gene	1959	nosZ			
BEKADICB_00048	CDS	1959	nosZ	1.7.2.4	COG4263	Nitrous-oxide reductase
BEKADICB_00049	gene	1344	nosD			
BEKADICB_00049	CDS	1344	nosD			putative ABC transporter binding protein NosD
BEKADICB_00050	gene	894	nosF			
BEKADICB_00050	CDS	894	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
BEKADICB_00051	gene	822	nosY			
BEKADICB_00051	CDS	822	nosY		COG1277	putative ABC transporter permease protein NosY
BEKADICB_00052	gene	579	nosL			
BEKADICB_00052	CDS	579	nosL			Copper-binding lipoprotein NosL
BEKADICB_00053	gene	930				
BEKADICB_00053	CDS	930				hypothetical protein
BEKADICB_00054	gene	177				
BEKADICB_00054	CDS	177				hypothetical protein
BEKADICB_00055	gene	804				
BEKADICB_00055	CDS	804				hypothetical protein
BEKADICB_00056	gene	513	ecfG_1			
BEKADICB_00056	CDS	513	ecfG_1			ECF RNA polymerase sigma factor EcfG
BEKADICB_00057	gene	999				
BEKADICB_00057	CDS	999				hypothetical protein
BEKADICB_00058	gene	837				
BEKADICB_00058	CDS	837				hypothetical protein
BEKADICB_00059	gene	927				
BEKADICB_00059	CDS	927				hypothetical protein
BEKADICB_00060	gene	690				
BEKADICB_00060	CDS	690				hypothetical protein
BEKADICB_00061	gene	2547	abo_1			
BEKADICB_00061	CDS	2547	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
BEKADICB_00062	gene	1098				
BEKADICB_00062	CDS	1098		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
BEKADICB_00063	gene	1233	dgoD			
BEKADICB_00063	CDS	1233	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
BEKADICB_00064	gene	1635	hbpA_2			
BEKADICB_00064	CDS	1635	hbpA_2		COG0747	Heme-binding protein A
BEKADICB_00065	gene	1092	dppB_1			
BEKADICB_00065	CDS	1092	dppB_1		COG0601	Dipeptide transport system permease protein DppB
BEKADICB_00066	gene	1164				
BEKADICB_00066	CDS	1164				hypothetical protein
BEKADICB_00067	gene	2091	gsiA_1			
BEKADICB_00067	CDS	2091	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
BEKADICB_00068	gene	438				
BEKADICB_00068	CDS	438				hypothetical protein
BEKADICB_00069	gene	77				
BEKADICB_00069	tRNA	77				tRNA-Met(cat)
BEKADICB_00070	gene	1350				
BEKADICB_00070	CDS	1350				hypothetical protein
BEKADICB_00071	gene	969				
BEKADICB_00071	CDS	969				hypothetical protein
BEKADICB_00072	gene	1008				
BEKADICB_00072	CDS	1008				hypothetical protein
BEKADICB_00073	gene	1422				
BEKADICB_00073	CDS	1422				hypothetical protein
BEKADICB_00074	gene	1254				
BEKADICB_00074	CDS	1254				hypothetical protein
BEKADICB_00075	gene	771				
BEKADICB_00075	CDS	771				hypothetical protein
BEKADICB_00076	gene	174				
BEKADICB_00076	CDS	174				hypothetical protein
BEKADICB_00077	gene	570				
BEKADICB_00077	CDS	570				hypothetical protein
BEKADICB_00078	gene	393				
BEKADICB_00078	CDS	393				hypothetical protein
BEKADICB_00079	gene	699	degU_1			
BEKADICB_00079	CDS	699	degU_1		COG2197	Transcriptional regulatory protein DegU
BEKADICB_00080	gene	1674	hutU			
BEKADICB_00080	CDS	1674	hutU	4.2.1.49	COG2987	Urocanate hydratase
BEKADICB_00081	gene	801				
BEKADICB_00081	CDS	801				hypothetical protein
BEKADICB_00082	gene	1539	hutH			
BEKADICB_00082	CDS	1539	hutH	4.3.1.3		Histidine ammonia-lyase
BEKADICB_00083	gene	1188	hutI_1			
BEKADICB_00083	CDS	1188	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
BEKADICB_00084	gene	1362	dadD_1			
BEKADICB_00084	CDS	1362	dadD_1	3.5.4.31		5'-deoxyadenosine deaminase
BEKADICB_00085	gene	702	gmuR			
BEKADICB_00085	CDS	702	gmuR		COG2188	HTH-type transcriptional regulator GmuR
BEKADICB_00086	gene	360				
BEKADICB_00086	CDS	360				hypothetical protein
BEKADICB_00087	gene	1491	dauA			
BEKADICB_00087	CDS	1491	dauA		COG0659	C4-dicarboxylic acid transporter DauA
BEKADICB_00088	gene	855				
BEKADICB_00088	CDS	855				hypothetical protein
BEKADICB_00089	gene	1032	rbsR			
BEKADICB_00089	CDS	1032	rbsR		COG1609	Ribose operon repressor
BEKADICB_00090	gene	1305				
BEKADICB_00090	CDS	1305				hypothetical protein
BEKADICB_00091	gene	867	sugA			
BEKADICB_00091	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
BEKADICB_00092	gene	831	dasC			
BEKADICB_00092	CDS	831	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
BEKADICB_00093	gene	1005	malK_1			
BEKADICB_00093	CDS	1005	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
BEKADICB_00094	gene	774	polS			
BEKADICB_00094	CDS	774	polS	1.1.1.-		Sorbitol dehydrogenase
BEKADICB_00095	gene	1488	mtlK			
BEKADICB_00095	CDS	1488	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
BEKADICB_00096	gene	636	coaA			
BEKADICB_00096	CDS	636	coaA	2.7.1.33		Pantothenate kinase
BEKADICB_00097	gene	1119	yjiA_1			
BEKADICB_00097	CDS	1119	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
BEKADICB_00098	gene	474	hisI_1			
BEKADICB_00098	CDS	474	hisI_1	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
BEKADICB_00099	gene	288				
BEKADICB_00099	CDS	288				hypothetical protein
BEKADICB_00100	gene	2202				
BEKADICB_00100	CDS	2202				hypothetical protein
BEKADICB_00101	gene	1758	ndhB_1			
BEKADICB_00101	CDS	1758	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BEKADICB_00102	gene	1491	ndhB_2			
BEKADICB_00102	CDS	1491	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BEKADICB_00103	gene	1458	mrpD_1			
BEKADICB_00103	CDS	1458	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
BEKADICB_00104	gene	291				
BEKADICB_00104	CDS	291				hypothetical protein
BEKADICB_00105	gene	978				
BEKADICB_00105	CDS	978				hypothetical protein
BEKADICB_00106	gene	294	mrpG_1			
BEKADICB_00106	CDS	294	mrpG_1		COG1320	Na(+)/H(+) antiporter subunit G
BEKADICB_00107	gene	261				
BEKADICB_00107	CDS	261				hypothetical protein
BEKADICB_00108	gene	618				
BEKADICB_00108	CDS	618				hypothetical protein
BEKADICB_00109	gene	327				
BEKADICB_00109	CDS	327				hypothetical protein
BEKADICB_00110	gene	1566	mtgB_1			
BEKADICB_00110	CDS	1566	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
BEKADICB_00111	gene	2259				
BEKADICB_00111	CDS	2259				hypothetical protein
BEKADICB_00112	gene	798				
BEKADICB_00112	CDS	798				hypothetical protein
BEKADICB_00113	gene	786				
BEKADICB_00113	CDS	786				hypothetical protein
BEKADICB_00114	gene	1575				
BEKADICB_00114	CDS	1575				hypothetical protein
BEKADICB_00115	gene	927				
BEKADICB_00115	CDS	927				hypothetical protein
BEKADICB_00116	gene	597	pncA			
BEKADICB_00116	CDS	597	pncA	3.5.1.19	COG1335	Nicotinamidase
BEKADICB_00117	gene	1290	pncB			
BEKADICB_00117	CDS	1290	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
BEKADICB_00118	gene	168				
BEKADICB_00118	CDS	168				hypothetical protein
BEKADICB_00119	gene	723	phaB			
BEKADICB_00119	CDS	723	phaB	1.1.1.36		Acetoacetyl-CoA reductase
BEKADICB_00120	gene	1173	phaA			
BEKADICB_00120	CDS	1173	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
BEKADICB_00121	gene	327	hspQ			
BEKADICB_00121	CDS	327	hspQ			Heat shock protein HspQ
BEKADICB_00122	gene	1437				
BEKADICB_00122	CDS	1437				hypothetical protein
BEKADICB_00123	gene	1134				
BEKADICB_00123	CDS	1134				hypothetical protein
BEKADICB_00124	gene	777				
BEKADICB_00124	CDS	777				hypothetical protein
BEKADICB_00125	gene	1077				
BEKADICB_00125	CDS	1077				hypothetical protein
BEKADICB_00126	gene	846				
BEKADICB_00126	CDS	846				hypothetical protein
BEKADICB_00127	gene	669	pglC			
BEKADICB_00127	CDS	669	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
BEKADICB_00128	gene	3009				
BEKADICB_00128	CDS	3009				hypothetical protein
BEKADICB_00129	gene	150				
BEKADICB_00129	CDS	150				hypothetical protein
BEKADICB_00130	gene	381				
BEKADICB_00130	CDS	381				hypothetical protein
BEKADICB_00131	gene	252				
BEKADICB_00131	CDS	252				hypothetical protein
BEKADICB_00132	gene	567				
BEKADICB_00132	CDS	567		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
BEKADICB_00133	gene	1233				
BEKADICB_00133	CDS	1233				hypothetical protein
BEKADICB_00134	gene	327	gdx			
BEKADICB_00134	CDS	327	gdx		COG2076	Guanidinium exporter
BEKADICB_00135	gene	1836	atm1			
BEKADICB_00135	CDS	1836	atm1		COG5265	ATM1-type heavy metal exporter
BEKADICB_00136	gene	1251				
BEKADICB_00136	CDS	1251			COG2081	putative protein
BEKADICB_00137	gene	1212	fabF_1			
BEKADICB_00137	CDS	1212	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
BEKADICB_00138	gene	288	acpP_1			
BEKADICB_00138	CDS	288	acpP_1			Acyl carrier protein
BEKADICB_00139	gene	1611				
BEKADICB_00139	CDS	1611				hypothetical protein
BEKADICB_00140	gene	570				
BEKADICB_00140	CDS	570				hypothetical protein
BEKADICB_00141	gene	654	kpsT_1			
BEKADICB_00141	CDS	654	kpsT_1			Polysialic acid transport ATP-binding protein KpsT
BEKADICB_00142	gene	1815				
BEKADICB_00142	CDS	1815				hypothetical protein
BEKADICB_00143	gene	501				
BEKADICB_00143	CDS	501				hypothetical protein
BEKADICB_00144	gene	258				
BEKADICB_00144	CDS	258				hypothetical protein
BEKADICB_00145	gene	876				
BEKADICB_00145	CDS	876				hypothetical protein
BEKADICB_00146	gene	939	cobD			
BEKADICB_00146	CDS	939	cobD		COG1270	Cobalamin biosynthesis protein CobD
BEKADICB_00147	gene	801				
BEKADICB_00147	CDS	801				hypothetical protein
BEKADICB_00148	gene	582				
BEKADICB_00148	CDS	582				hypothetical protein
BEKADICB_00149	gene	507	cobP			
BEKADICB_00149	CDS	507	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
BEKADICB_00150	gene	1008	cobU			
BEKADICB_00150	CDS	1008	cobU	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
BEKADICB_00151	gene	771	cobV			
BEKADICB_00151	CDS	771	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
BEKADICB_00152	gene	618				
BEKADICB_00152	CDS	618				hypothetical protein
BEKADICB_00153	gene	1017				
BEKADICB_00153	CDS	1017				hypothetical protein
BEKADICB_00154	gene	1137				
BEKADICB_00154	CDS	1137				hypothetical protein
BEKADICB_00155	gene	1791	ggt			
BEKADICB_00155	CDS	1791	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
BEKADICB_00156	gene	258				
BEKADICB_00156	CDS	258				hypothetical protein
BEKADICB_00157	gene	774	glpR_1			
BEKADICB_00157	CDS	774	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
BEKADICB_00158	gene	2487	abo_2			
BEKADICB_00158	CDS	2487	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
BEKADICB_00159	gene	2019	fadH			
BEKADICB_00159	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
BEKADICB_00160	gene	2388				
BEKADICB_00160	CDS	2388				hypothetical protein
BEKADICB_00161	gene	669				
BEKADICB_00161	CDS	669			COG1136	putative ABC transporter ATP-binding protein
BEKADICB_00162	gene	900				
BEKADICB_00162	CDS	900		2.7.4.1	COG2326	Polyphosphate:NDP phosphotransferase 3
BEKADICB_00163	gene	74				
BEKADICB_00163	tRNA	74				tRNA-Gly(tcc)
BEKADICB_00164	gene	1194	fsr			
BEKADICB_00164	CDS	1194	fsr			Fosmidomycin resistance protein
BEKADICB_00165	gene	1428	clsA_1			
BEKADICB_00165	CDS	1428	clsA_1	2.7.8.-	COG1502	Cardiolipin synthase A
BEKADICB_00166	gene	894				
BEKADICB_00166	CDS	894				hypothetical protein
BEKADICB_00167	gene	942	accD			
BEKADICB_00167	CDS	942	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BEKADICB_00168	gene	1272	folC			
BEKADICB_00168	CDS	1272	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
BEKADICB_00169	gene	432				
BEKADICB_00169	CDS	432				Cytochrome c2
BEKADICB_00170	gene	459				
BEKADICB_00170	CDS	459				hypothetical protein
BEKADICB_00171	gene	153				
BEKADICB_00171	CDS	153				hypothetical protein
BEKADICB_00172	gene	987	ccpA			
BEKADICB_00172	CDS	987	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
BEKADICB_00173	gene	531				
BEKADICB_00173	CDS	531				hypothetical protein
BEKADICB_00174	gene	2070	recQ			
BEKADICB_00174	CDS	2070	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BEKADICB_00175	gene	288				
BEKADICB_00175	CDS	288				hypothetical protein
BEKADICB_00176	gene	813	yaaA			
BEKADICB_00176	CDS	813	yaaA		COG3022	Peroxide stress resistance protein YaaA
BEKADICB_00177	gene	2205	rcsC_1			
BEKADICB_00177	CDS	2205	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BEKADICB_00178	gene	573	ydjA			
BEKADICB_00178	CDS	573	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
BEKADICB_00179	gene	705				
BEKADICB_00179	CDS	705				hypothetical protein
BEKADICB_00180	gene	267				
BEKADICB_00180	CDS	267				hypothetical protein
BEKADICB_00181	gene	405	epi			
BEKADICB_00181	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
BEKADICB_00182	gene	702	rssB_1			
BEKADICB_00182	CDS	702	rssB_1			Regulator of RpoS
BEKADICB_00183	gene	1782	aspS			
BEKADICB_00183	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
BEKADICB_00184	gene	294				
BEKADICB_00184	CDS	294				hypothetical protein
BEKADICB_00185	gene	1479	pleD			
BEKADICB_00185	CDS	1479	pleD			Response regulator PleD
BEKADICB_00186	gene	474				
BEKADICB_00186	CDS	474				hypothetical protein
BEKADICB_00187	gene	390				
BEKADICB_00187	CDS	390				hypothetical protein
BEKADICB_00188	gene	579	sigE			
BEKADICB_00188	CDS	579	sigE		COG1595	ECF RNA polymerase sigma factor SigE
BEKADICB_00189	gene	444				
BEKADICB_00189	CDS	444				hypothetical protein
BEKADICB_00190	gene	405				
BEKADICB_00190	CDS	405				hypothetical protein
BEKADICB_00191	gene	675				
BEKADICB_00191	CDS	675				hypothetical protein
BEKADICB_00192	gene	2823	soeA			
BEKADICB_00192	CDS	2823	soeA	1.8.5.6	COG0243	Sulfite dehydrogenase subunit A
BEKADICB_00193	gene	762	soeB			
BEKADICB_00193	CDS	762	soeB		COG0437	Sulfite dehydrogenase subunit B
BEKADICB_00194	gene	873	soeC			
BEKADICB_00194	CDS	873	soeC		COG3302	Sulfite dehydrogenase subunit C
BEKADICB_00195	gene	174				
BEKADICB_00195	CDS	174				hypothetical protein
BEKADICB_00196	gene	963	hisC_1			
BEKADICB_00196	CDS	963	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
BEKADICB_00197	gene	1008				
BEKADICB_00197	CDS	1008				hypothetical protein
BEKADICB_00198	gene	1569	lig			
BEKADICB_00198	CDS	1569	lig	6.5.1.1		DNA ligase
BEKADICB_00199	gene	246				
BEKADICB_00199	CDS	246				hypothetical protein
BEKADICB_00200	gene	1953	rsxB			
BEKADICB_00200	CDS	1953	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BEKADICB_00201	gene	735				
BEKADICB_00201	CDS	735				hypothetical protein
BEKADICB_00202	gene	549				
BEKADICB_00202	CDS	549				hypothetical protein
BEKADICB_00203	gene	990				
BEKADICB_00203	CDS	990				hypothetical protein
BEKADICB_00204	gene	531				
BEKADICB_00204	CDS	531				hypothetical protein
BEKADICB_00205	gene	645				
BEKADICB_00205	CDS	645				hypothetical protein
BEKADICB_00206	gene	606	torD			
BEKADICB_00206	CDS	606	torD			Chaperone protein TorD
BEKADICB_00207	gene	216				
BEKADICB_00207	CDS	216				hypothetical protein
BEKADICB_00208	gene	2961	napA			
BEKADICB_00208	CDS	2961	napA	1.9.6.1		Periplasmic nitrate reductase
BEKADICB_00209	gene	597	fdhB1			
BEKADICB_00209	CDS	597	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
BEKADICB_00210	gene	999				
BEKADICB_00210	CDS	999				hypothetical protein
BEKADICB_00211	gene	1071	apbC			
BEKADICB_00211	CDS	1071	apbC		COG0489	Iron-sulfur cluster carrier protein
BEKADICB_00212	gene	156				
BEKADICB_00212	CDS	156				hypothetical protein
BEKADICB_00213	gene	1245				
BEKADICB_00213	CDS	1245				hypothetical protein
BEKADICB_00214	gene	711	recO			
BEKADICB_00214	CDS	711	recO			DNA repair protein RecO
BEKADICB_00215	gene	609				
BEKADICB_00215	CDS	609				hypothetical protein
BEKADICB_00216	gene	951	glk			
BEKADICB_00216	CDS	951	glk	2.7.1.2	COG0837	Glucokinase
BEKADICB_00217	gene	1326	bglA			
BEKADICB_00217	CDS	1326	bglA	3.2.1.21		Beta-glucosidase A
BEKADICB_00218	gene	1032	rafR			
BEKADICB_00218	CDS	1032	rafR			HTH-type transcriptional regulator RafR
BEKADICB_00219	gene	1353				
BEKADICB_00219	CDS	1353				hypothetical protein
BEKADICB_00220	gene	978	lacF			
BEKADICB_00220	CDS	978	lacF			Lactose transport system permease protein LacF
BEKADICB_00221	gene	1152				
BEKADICB_00221	CDS	1152				hypothetical protein
BEKADICB_00222	gene	1653	malL			
BEKADICB_00222	CDS	1653	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
BEKADICB_00223	gene	1092	malK_2			
BEKADICB_00223	CDS	1092	malK_2	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
BEKADICB_00224	gene	1485	rhlE_1			
BEKADICB_00224	CDS	1485	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
BEKADICB_00225	gene	84				
BEKADICB_00225	tRNA	84				tRNA-Leu(caa)
BEKADICB_00226	gene	981	cdhR_1			
BEKADICB_00226	CDS	981	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
BEKADICB_00227	gene	2451	abo_3			
BEKADICB_00227	CDS	2451	abo_3	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
BEKADICB_00228	gene	1539	mtgB_2			
BEKADICB_00228	CDS	1539	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
BEKADICB_00229	gene	861	nadE_1			
BEKADICB_00229	CDS	861	nadE_1	6.3.5.1		Glutamine-dependent NAD(+) synthetase
BEKADICB_00230	gene	1398	cobQ			
BEKADICB_00230	CDS	1398	cobQ			Cobyric acid synthase
BEKADICB_00231	gene	1698				
BEKADICB_00231	CDS	1698				hypothetical protein
BEKADICB_00232	gene	2097	polC			
BEKADICB_00232	CDS	2097	polC	2.7.7.7		DNA polymerase III PolC-type
BEKADICB_00233	gene	423	walR_1			
BEKADICB_00233	CDS	423	walR_1		COG0745	Transcriptional regulatory protein WalR
BEKADICB_00234	gene	549				
BEKADICB_00234	CDS	549				hypothetical protein
BEKADICB_00235	gene	1830	IMPDH			
BEKADICB_00235	CDS	1830	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BEKADICB_00236	gene	1767	actP_1			
BEKADICB_00236	CDS	1767	actP_1		COG4147	Cation/acetate symporter ActP
BEKADICB_00237	gene	255				
BEKADICB_00237	CDS	255				hypothetical protein
BEKADICB_00238	gene	669	adk			
BEKADICB_00238	CDS	669	adk	2.7.4.3	COG0563	Adenylate kinase
BEKADICB_00239	gene	1947	acsA_1			
BEKADICB_00239	CDS	1947	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BEKADICB_00240	gene	714				
BEKADICB_00240	CDS	714				hypothetical protein
BEKADICB_00241	gene	2289				
BEKADICB_00241	CDS	2289				hypothetical protein
BEKADICB_00242	gene	402				
BEKADICB_00242	CDS	402				hypothetical protein
BEKADICB_00243	gene	1620	lysS			
BEKADICB_00243	CDS	1620	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
BEKADICB_00244	gene	423				
BEKADICB_00244	CDS	423				hypothetical protein
BEKADICB_00245	gene	1086				
BEKADICB_00245	CDS	1086			COG0628	Putative transport protein
BEKADICB_00246	gene	687	hda			
BEKADICB_00246	CDS	687	hda		COG0593	DnaA regulatory inactivator Hda
BEKADICB_00247	gene	945				
BEKADICB_00247	CDS	945				hypothetical protein
BEKADICB_00248	gene	2253	ppk			
BEKADICB_00248	CDS	2253	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BEKADICB_00249	gene	1062	ocd			
BEKADICB_00249	CDS	1062	ocd	4.3.1.12		Ornithine cyclodeaminase
BEKADICB_00250	gene	930	arcA			
BEKADICB_00250	CDS	930	arcA	3.5.3.1		Arginase
BEKADICB_00251	gene	297				
BEKADICB_00251	CDS	297				hypothetical protein
BEKADICB_00252	gene	243				
BEKADICB_00252	CDS	243				hypothetical protein
BEKADICB_00253	gene	2352				
BEKADICB_00253	CDS	2352				hypothetical protein
BEKADICB_00254	gene	756	bphD			
BEKADICB_00254	CDS	756	bphD	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
BEKADICB_00255	gene	1302	dctM_1			
BEKADICB_00255	CDS	1302	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
BEKADICB_00256	gene	531				
BEKADICB_00256	CDS	531				hypothetical protein
BEKADICB_00257	gene	984				
