locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJDDMNIP_00051	gene	2037	stcD_1			
GJDDMNIP_00051	CDS	2037	stcD_1	1.-.-.-		putative N-methylproline demethylase
GJDDMNIP_00052	gene	180				
GJDDMNIP_00052	CDS	180				hypothetical protein
GJDDMNIP_00053	gene	513				
GJDDMNIP_00053	CDS	513				hypothetical protein
GJDDMNIP_00054	gene	1164	hipO_1			
GJDDMNIP_00054	CDS	1164	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
GJDDMNIP_00055	gene	738				
GJDDMNIP_00055	CDS	738				hypothetical protein
GJDDMNIP_00056	gene	696				
GJDDMNIP_00056	CDS	696				hypothetical protein
GJDDMNIP_00057	gene	585	hin_1			
GJDDMNIP_00057	CDS	585	hin_1		COG1961	DNA-invertase hin
GJDDMNIP_00058	gene	174				
GJDDMNIP_00058	CDS	174				hypothetical protein
GJDDMNIP_00059	gene	405	ddl_1			
GJDDMNIP_00059	CDS	405	ddl_1	6.3.2.4	COG1181	D-alanine--D-alanine ligase
GJDDMNIP_00060	gene	261				
GJDDMNIP_00060	CDS	261				hypothetical protein
GJDDMNIP_00061	gene	192				
GJDDMNIP_00061	CDS	192				hypothetical protein
GJDDMNIP_00062	gene	237				
GJDDMNIP_00062	CDS	237				hypothetical protein
GJDDMNIP_00063	gene	528				
GJDDMNIP_00063	CDS	528				hypothetical protein
GJDDMNIP_00064	gene	612				
GJDDMNIP_00064	CDS	612				hypothetical protein
GJDDMNIP_00065	gene	267				
GJDDMNIP_00065	CDS	267				hypothetical protein
GJDDMNIP_00066	gene	1557	btuB_1			
GJDDMNIP_00066	CDS	1557	btuB_1			Vitamin B12 transporter BtuB
GJDDMNIP_00067	gene	987				
GJDDMNIP_00067	CDS	987				hypothetical protein
GJDDMNIP_00068	gene	513	fecI_1			
GJDDMNIP_00068	CDS	513	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
GJDDMNIP_00069	gene	1011				
GJDDMNIP_00069	CDS	1011				hypothetical protein
GJDDMNIP_00070	gene	1062	fecD_1			
GJDDMNIP_00070	CDS	1062	fecD_1		COG0609	Fe(3+) dicitrate transport system permease protein FecD
GJDDMNIP_00071	gene	765	fecE_1			
GJDDMNIP_00071	CDS	765	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
GJDDMNIP_00072	gene	432	petE			
GJDDMNIP_00072	CDS	432	petE			Plastocyanin
GJDDMNIP_00073	gene	684	COQ5_1			
GJDDMNIP_00073	CDS	684	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GJDDMNIP_00074	gene	360	pccR_1			
GJDDMNIP_00074	CDS	360	pccR_1		COG1396	Propionyl-CoA carboxylase regulator
GJDDMNIP_00075	gene	1128	glpK			
GJDDMNIP_00075	CDS	1128	glpK	2.7.1.30		Glycerol kinase
GJDDMNIP_00076	gene	1134				
GJDDMNIP_00076	CDS	1134				hypothetical protein
GJDDMNIP_00077	gene	1728				
GJDDMNIP_00077	CDS	1728				hypothetical protein
GJDDMNIP_00078	gene	2781				
GJDDMNIP_00078	CDS	2781				hypothetical protein
GJDDMNIP_00079	gene	897	folD_1			
GJDDMNIP_00079	CDS	897	folD_1		COG0190	Bifunctional protein FolD protein
GJDDMNIP_00080	gene	885	purU_1			
GJDDMNIP_00080	CDS	885	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
GJDDMNIP_00081	gene	2976				
GJDDMNIP_00081	CDS	2976				hypothetical protein
GJDDMNIP_00082	gene	162				
GJDDMNIP_00082	CDS	162				hypothetical protein
GJDDMNIP_00083	gene	153				
GJDDMNIP_00083	CDS	153				hypothetical protein
GJDDMNIP_00084	gene	456				
GJDDMNIP_00084	CDS	456				hypothetical protein
GJDDMNIP_00085	gene	462				
GJDDMNIP_00085	CDS	462				hypothetical protein
GJDDMNIP_00086	gene	480				
GJDDMNIP_00086	CDS	480				hypothetical protein
GJDDMNIP_00087	gene	408				
GJDDMNIP_00087	CDS	408				hypothetical protein
GJDDMNIP_00088	gene	351				
GJDDMNIP_00088	CDS	351				hypothetical protein
GJDDMNIP_00089	gene	186				
GJDDMNIP_00089	CDS	186				hypothetical protein
GJDDMNIP_00090	gene	288				
GJDDMNIP_00090	CDS	288				hypothetical protein
GJDDMNIP_00091	gene	1083				
GJDDMNIP_00091	CDS	1083				hypothetical protein
GJDDMNIP_00092	gene	693				
GJDDMNIP_00092	CDS	693				hypothetical protein
GJDDMNIP_00093	gene	74				
GJDDMNIP_00093	tRNA	74				tRNA-Cys(gca)
GJDDMNIP_00094	gene	924				
GJDDMNIP_00094	CDS	924				hypothetical protein
GJDDMNIP_00095	gene	243				
GJDDMNIP_00095	CDS	243				hypothetical protein
GJDDMNIP_00096	gene	789				
GJDDMNIP_00096	CDS	789				hypothetical protein
GJDDMNIP_00097	gene	261				
GJDDMNIP_00097	CDS	261				hypothetical protein
GJDDMNIP_00098	gene	1905				
GJDDMNIP_00098	CDS	1905				hypothetical protein
GJDDMNIP_00099	gene	192	arsH_1			
GJDDMNIP_00099	CDS	192	arsH_1	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
GJDDMNIP_00100	gene	852				
GJDDMNIP_00100	CDS	852				hypothetical protein
GJDDMNIP_00101	gene	77				
GJDDMNIP_00101	tRNA	77				tRNA-Met(cat)
GJDDMNIP_00102	gene	261				
GJDDMNIP_00102	CDS	261				hypothetical protein
GJDDMNIP_00103	gene	77				
GJDDMNIP_00103	tRNA	77				tRNA-Asp(gtc)
GJDDMNIP_00104	gene	636	ureG_1			
GJDDMNIP_00104	CDS	636	ureG_1		COG0378	Urease accessory protein UreG
GJDDMNIP_00105	gene	690	ureF			
GJDDMNIP_00105	CDS	690	ureF		COG0830	Urease accessory protein UreF
GJDDMNIP_00106	gene	465	ureE			
GJDDMNIP_00106	CDS	465	ureE			Urease accessory protein UreE
GJDDMNIP_00107	gene	1689	ureC1			
GJDDMNIP_00107	CDS	1689	ureC1	3.5.1.5		Urease subunit alpha 1
GJDDMNIP_00108	gene	318	ureB			
GJDDMNIP_00108	CDS	318	ureB	3.5.1.5	COG0832	Urease subunit beta
GJDDMNIP_00109	gene	561				
GJDDMNIP_00109	CDS	561				hypothetical protein
GJDDMNIP_00110	gene	312	ureA1			
GJDDMNIP_00110	CDS	312	ureA1	3.5.1.5		Urease subunit gamma 1
GJDDMNIP_00111	gene	813	ureD			
GJDDMNIP_00111	CDS	813	ureD			Urease accessory protein UreD
GJDDMNIP_00112	gene	354				
GJDDMNIP_00112	CDS	354				hypothetical protein
GJDDMNIP_00113	gene	477				
GJDDMNIP_00113	CDS	477				hypothetical protein
GJDDMNIP_00114	gene	873				
GJDDMNIP_00114	CDS	873				hypothetical protein
GJDDMNIP_00115	gene	627				
GJDDMNIP_00115	CDS	627				hypothetical protein
GJDDMNIP_00116	gene	705				
GJDDMNIP_00116	CDS	705				hypothetical protein
GJDDMNIP_00117	gene	168				
GJDDMNIP_00117	CDS	168				hypothetical protein
GJDDMNIP_00118	gene	150				
GJDDMNIP_00118	CDS	150				hypothetical protein
GJDDMNIP_00119	gene	387				
GJDDMNIP_00119	CDS	387			COG3039	IS5 family transposase ISAzs9
GJDDMNIP_00120	gene	270				
GJDDMNIP_00120	CDS	270				IS66 family transposase ISPye33
GJDDMNIP_00121	gene	885				
GJDDMNIP_00121	CDS	885				hypothetical protein
GJDDMNIP_00122	gene	741				
GJDDMNIP_00122	CDS	741				hypothetical protein
GJDDMNIP_00123	gene	537				
GJDDMNIP_00123	CDS	537				hypothetical protein
GJDDMNIP_00124	gene	1326	dctM_1			
GJDDMNIP_00124	CDS	1326	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GJDDMNIP_00125	gene	1041				
GJDDMNIP_00125	CDS	1041			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
GJDDMNIP_00126	gene	1362	ipuC			
GJDDMNIP_00126	CDS	1362	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
GJDDMNIP_00127	gene	1389	ald_1			
GJDDMNIP_00127	CDS	1389	ald_1	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
GJDDMNIP_00128	gene	1146	dhaT			
GJDDMNIP_00128	CDS	1146	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
GJDDMNIP_00129	gene	339				
GJDDMNIP_00129	CDS	339				hypothetical protein
GJDDMNIP_00130	gene	201				
GJDDMNIP_00130	CDS	201				hypothetical protein
GJDDMNIP_00131	gene	150				
GJDDMNIP_00131	CDS	150				hypothetical protein
GJDDMNIP_00132	gene	351				
GJDDMNIP_00132	CDS	351				hypothetical protein
GJDDMNIP_00133	gene	837				
GJDDMNIP_00133	CDS	837				hypothetical protein
GJDDMNIP_00134	gene	2241	apxIB_1			
GJDDMNIP_00134	CDS	2241	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
GJDDMNIP_00135	gene	1200	prsE_1			
GJDDMNIP_00135	CDS	1200	prsE_1			Type I secretion system membrane fusion protein PrsE
GJDDMNIP_00136	gene	1335				
GJDDMNIP_00136	CDS	1335				hypothetical protein
GJDDMNIP_00137	gene	1725				
GJDDMNIP_00137	CDS	1725				hypothetical protein
GJDDMNIP_00138	gene	888				
GJDDMNIP_00138	CDS	888				hypothetical protein
GJDDMNIP_00139	gene	1809				
GJDDMNIP_00139	CDS	1809				hypothetical protein
GJDDMNIP_00140	gene	3060	murF_1			
GJDDMNIP_00140	CDS	3060	murF_1	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GJDDMNIP_00141	gene	405	ddl_2			
GJDDMNIP_00141	CDS	405	ddl_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase
GJDDMNIP_00142	gene	1242				
GJDDMNIP_00142	CDS	1242				hypothetical protein
GJDDMNIP_00143	gene	546				
GJDDMNIP_00143	CDS	546				IS66 family transposase ISPye9
GJDDMNIP_00144	gene	225				
GJDDMNIP_00144	CDS	225				hypothetical protein
GJDDMNIP_00145	gene	1356				
GJDDMNIP_00145	CDS	1356				hypothetical protein
GJDDMNIP_00146	gene	2043	cirA_1			
GJDDMNIP_00146	CDS	2043	cirA_1		COG4771	Colicin I receptor
GJDDMNIP_00147	gene	507	fecI_2			
GJDDMNIP_00147	CDS	507	fecI_2		COG1595	putative RNA polymerase sigma factor FecI
GJDDMNIP_00148	gene	990				
GJDDMNIP_00148	CDS	990				hypothetical protein
GJDDMNIP_00149	gene	2223	cirA_2			
GJDDMNIP_00149	CDS	2223	cirA_2		COG4771	Colicin I receptor
GJDDMNIP_00150	gene	132				
GJDDMNIP_00150	CDS	132				hypothetical protein
GJDDMNIP_00151	gene	1131				
GJDDMNIP_00151	CDS	1131		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
GJDDMNIP_00152	gene	498	sodC			
GJDDMNIP_00152	CDS	498	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
GJDDMNIP_00153	gene	1089				
GJDDMNIP_00153	CDS	1089				hypothetical protein
GJDDMNIP_00154	gene	612				
GJDDMNIP_00154	CDS	612				hypothetical protein
GJDDMNIP_00155	gene	237				
GJDDMNIP_00155	CDS	237				hypothetical protein
GJDDMNIP_00156	gene	183				
GJDDMNIP_00156	CDS	183				hypothetical protein
GJDDMNIP_00157	gene	207				
GJDDMNIP_00157	CDS	207				hypothetical protein
GJDDMNIP_00158	gene	297				
GJDDMNIP_00158	CDS	297				hypothetical protein
GJDDMNIP_00159	gene	264	pta_1			
GJDDMNIP_00159	CDS	264	pta_1	2.3.1.8		Phosphate acetyltransferase
GJDDMNIP_00160	gene	77				
GJDDMNIP_00160	tRNA	77				tRNA-Met(cat)
GJDDMNIP_00161	gene	109				
GJDDMNIP_00161	rRNA	109				5S ribosomal RNA
GJDDMNIP_00162	gene	2820				
GJDDMNIP_00162	rRNA	2820				23S ribosomal RNA
GJDDMNIP_00163	gene	76				
GJDDMNIP_00163	tRNA	76				tRNA-Ala(tgc)
GJDDMNIP_00164	gene	77				
GJDDMNIP_00164	tRNA	77				tRNA-Ile(gat)
GJDDMNIP_00165	gene	1460				
GJDDMNIP_00165	rRNA	1460				16S ribosomal RNA
GJDDMNIP_00166	gene	174				
GJDDMNIP_00166	CDS	174				hypothetical protein
GJDDMNIP_00167	gene	261				
GJDDMNIP_00167	CDS	261				hypothetical protein
GJDDMNIP_00168	gene	1770				
GJDDMNIP_00168	CDS	1770				hypothetical protein
GJDDMNIP_00169	gene	2340	rcsC_1			
GJDDMNIP_00169	CDS	2340	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GJDDMNIP_00170	gene	717	torR			
GJDDMNIP_00170	CDS	717	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
GJDDMNIP_00171	gene	213				
GJDDMNIP_00171	CDS	213			COG3039	IS5 family transposase ISPme2
GJDDMNIP_00172	gene	420				
GJDDMNIP_00172	CDS	420				hypothetical protein
GJDDMNIP_00173	gene	288				
GJDDMNIP_00173	CDS	288				hypothetical protein
GJDDMNIP_00174	gene	456				
GJDDMNIP_00174	CDS	456		3.6.1.25	COG2954	Inorganic triphosphatase
GJDDMNIP_00175	gene	750	soj_1			
GJDDMNIP_00175	CDS	750	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GJDDMNIP_00176	gene	1518				
GJDDMNIP_00176	CDS	1518				hypothetical protein
GJDDMNIP_00177	gene	171				
GJDDMNIP_00177	CDS	171				hypothetical protein
GJDDMNIP_00178	gene	243				
GJDDMNIP_00178	CDS	243		3.6.1.25	COG2954	Inorganic triphosphatase
GJDDMNIP_00179	gene	297				
GJDDMNIP_00179	CDS	297				IS66 family transposase ISPpa5
GJDDMNIP_00180	gene	1629				
GJDDMNIP_00180	CDS	1629				IS66 family transposase ISAzs21
GJDDMNIP_00181	gene	348				
GJDDMNIP_00181	CDS	348				hypothetical protein
GJDDMNIP_00182	gene	435				
GJDDMNIP_00182	CDS	435				hypothetical protein
GJDDMNIP_00183	gene	77				
GJDDMNIP_00183	tRNA	77				tRNA-Met(cat)
GJDDMNIP_00184	gene	109				
GJDDMNIP_00184	rRNA	109				5S ribosomal RNA
GJDDMNIP_00185	gene	201				
GJDDMNIP_00185	CDS	201				hypothetical protein
GJDDMNIP_00186	gene	192				
GJDDMNIP_00186	CDS	192				hypothetical protein
GJDDMNIP_00187	gene	2007	macB_1			
GJDDMNIP_00187	CDS	2007	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
GJDDMNIP_00188	gene	1200	macA_1			
GJDDMNIP_00188	CDS	1200	macA_1		COG0845	Macrolide export protein MacA
GJDDMNIP_00189	gene	525				
GJDDMNIP_00189	CDS	525				hypothetical protein
GJDDMNIP_00190	gene	567				
GJDDMNIP_00190	CDS	567				hypothetical protein
GJDDMNIP_00191	gene	1194	mdtE			
GJDDMNIP_00191	CDS	1194	mdtE			Multidrug resistance protein MdtE
GJDDMNIP_00192	gene	3126	ttgB_1			
GJDDMNIP_00192	CDS	3126	ttgB_1		COG0841	putative efflux pump membrane transporter TtgB
GJDDMNIP_00193	gene	1449	arpC_1			
GJDDMNIP_00193	CDS	1449	arpC_1		COG1538	Antibiotic efflux pump outer membrane protein ArpC
GJDDMNIP_00194	gene	1800	thiC			
GJDDMNIP_00194	CDS	1800	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GJDDMNIP_00195	gene	756				
GJDDMNIP_00195	CDS	756				hypothetical protein
GJDDMNIP_00196	gene	921	kdgK_1			
GJDDMNIP_00196	CDS	921	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
GJDDMNIP_00197	gene	1308				
GJDDMNIP_00197	CDS	1308				hypothetical protein
GJDDMNIP_00198	gene	1131				
GJDDMNIP_00198	CDS	1131				hypothetical protein
GJDDMNIP_00199	gene	666				
GJDDMNIP_00199	CDS	666				hypothetical protein
GJDDMNIP_00200	gene	1032				
GJDDMNIP_00200	CDS	1032				hypothetical protein
GJDDMNIP_00201	gene	1176				
GJDDMNIP_00201	CDS	1176				TelA-like protein
GJDDMNIP_00202	gene	342				
GJDDMNIP_00202	CDS	342				hypothetical protein
GJDDMNIP_00203	gene	921				
GJDDMNIP_00203	CDS	921				ISNCY family transposase ISRel26
GJDDMNIP_00204	gene	942	opmA_1			
GJDDMNIP_00204	CDS	942	opmA_1			Porin
GJDDMNIP_00205	gene	918				
GJDDMNIP_00205	CDS	918				hypothetical protein
GJDDMNIP_00206	gene	882				
GJDDMNIP_00206	CDS	882		3.1.1.92		4-sulfomuconolactone hydrolase
GJDDMNIP_00207	gene	1680	ilvG_1			
GJDDMNIP_00207	CDS	1680	ilvG_1	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
GJDDMNIP_00208	gene	1032	ligJ			
GJDDMNIP_00208	CDS	1032	ligJ	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
GJDDMNIP_00209	gene	975				
GJDDMNIP_00209	CDS	975				hypothetical protein
GJDDMNIP_00210	gene	852	rhmA			
GJDDMNIP_00210	CDS	852	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
GJDDMNIP_00211	gene	1266				
GJDDMNIP_00211	CDS	1266				hypothetical protein
GJDDMNIP_00212	gene	1308	entS_1			
GJDDMNIP_00212	CDS	1308	entS_1			Enterobactin exporter EntS
GJDDMNIP_00213	gene	531				
GJDDMNIP_00213	CDS	531				hypothetical protein
GJDDMNIP_00214	gene	2031				
GJDDMNIP_00214	CDS	2031				hypothetical protein
GJDDMNIP_00215	gene	903				
GJDDMNIP_00215	CDS	903				hypothetical protein
GJDDMNIP_00216	gene	1032				
GJDDMNIP_00216	CDS	1032				hypothetical protein
GJDDMNIP_00217	gene	1011				
GJDDMNIP_00217	CDS	1011				hypothetical protein
GJDDMNIP_00218	gene	1527				
GJDDMNIP_00218	CDS	1527		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
GJDDMNIP_00219	gene	180				
GJDDMNIP_00219	CDS	180				hypothetical protein
GJDDMNIP_00220	gene	480	rpsI			
GJDDMNIP_00220	CDS	480	rpsI		COG0103	30S ribosomal protein S9
GJDDMNIP_00221	gene	465	rplM			
GJDDMNIP_00221	CDS	465	rplM		COG0102	50S ribosomal protein L13
GJDDMNIP_00222	gene	423				
GJDDMNIP_00222	CDS	423				hypothetical protein
GJDDMNIP_00223	gene	801	echA8_1			
GJDDMNIP_00223	CDS	801	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
GJDDMNIP_00224	gene	744	dsbD_1			
GJDDMNIP_00224	CDS	744	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
GJDDMNIP_00225	gene	2598	rne_1			
GJDDMNIP_00225	CDS	2598	rne_1	3.1.26.12		Ribonuclease E
GJDDMNIP_00226	gene	1326	dctD_1			
GJDDMNIP_00226	CDS	1326	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
GJDDMNIP_00227	gene	1794	dctB_1			
GJDDMNIP_00227	CDS	1794	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
GJDDMNIP_00228	gene	669	purQ			
GJDDMNIP_00228	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
GJDDMNIP_00229	gene	1215	icd			
GJDDMNIP_00229	CDS	1215	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
GJDDMNIP_00230	gene	1125				
GJDDMNIP_00230	CDS	1125				hypothetical protein
GJDDMNIP_00231	gene	660				
GJDDMNIP_00231	CDS	660				hypothetical protein
GJDDMNIP_00232	gene	459	iscR			
GJDDMNIP_00232	CDS	459	iscR		COG1959	HTH-type transcriptional regulator IscR
GJDDMNIP_00233	gene	1026	iolG_1			
GJDDMNIP_00233	CDS	1026	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GJDDMNIP_00234	gene	1107	nspC			
GJDDMNIP_00234	CDS	1107	nspC	4.1.1.96	COG0019	Carboxynorspermidine/carboxyspermidine decarboxylase
GJDDMNIP_00235	gene	1224				
GJDDMNIP_00235	CDS	1224		1.5.1.43		Carboxynorspermidine synthase
GJDDMNIP_00236	gene	1335				
GJDDMNIP_00236	CDS	1335				hypothetical protein
GJDDMNIP_00237	gene	1032	cdhR_1			
GJDDMNIP_00237	CDS	1032	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
GJDDMNIP_00238	gene	345				
GJDDMNIP_00238	CDS	345				hypothetical protein
GJDDMNIP_00239	gene	267				
GJDDMNIP_00239	CDS	267				hypothetical protein
GJDDMNIP_00240	gene	1293				
GJDDMNIP_00240	CDS	1293				hypothetical protein
GJDDMNIP_00241	gene	1071				
GJDDMNIP_00241	CDS	1071				hypothetical protein
GJDDMNIP_00242	gene	1137	btuD_1			
GJDDMNIP_00242	CDS	1137	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GJDDMNIP_00243	gene	1158	argE_1			
GJDDMNIP_00243	CDS	1158	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
GJDDMNIP_00244	gene	1272				
GJDDMNIP_00244	CDS	1272				hypothetical protein
GJDDMNIP_00245	gene	417	rutC_1			
GJDDMNIP_00245	CDS	417	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
GJDDMNIP_00246	gene	675				
GJDDMNIP_00246	CDS	675				hypothetical protein
GJDDMNIP_00247	gene	975				
GJDDMNIP_00247	CDS	975				hypothetical protein
GJDDMNIP_00248	gene	291				
GJDDMNIP_00248	CDS	291				hypothetical protein
GJDDMNIP_00249	gene	417				
GJDDMNIP_00249	CDS	417				hypothetical protein
GJDDMNIP_00250	gene	876	ampR_1			
GJDDMNIP_00250	CDS	876	ampR_1			HTH-type transcriptional activator AmpR
GJDDMNIP_00251	gene	1161	ampC			
GJDDMNIP_00251	CDS	1161	ampC	3.5.2.6	COG1680	Beta-lactamase
GJDDMNIP_00252	gene	1377	arpC_2			
GJDDMNIP_00252	CDS	1377	arpC_2		COG1538	Antibiotic efflux pump outer membrane protein ArpC
GJDDMNIP_00253	gene	3105	ttgB_2			
