locus_tag	ftype	length_bp	gene	EC_number	COG	product
MPBPDOGJ_00022	CDS	519				hypothetical protein
MPBPDOGJ_00023	gene	864				
MPBPDOGJ_00023	CDS	864				hypothetical protein
MPBPDOGJ_00024	gene	4158				
MPBPDOGJ_00024	CDS	4158				hypothetical protein
MPBPDOGJ_00025	gene	1872	bamA_1			
MPBPDOGJ_00025	CDS	1872	bamA_1			Outer membrane protein assembly factor BamA
MPBPDOGJ_00026	gene	705	livF_1			
MPBPDOGJ_00026	CDS	705	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MPBPDOGJ_00027	gene	771	metN_1			
MPBPDOGJ_00027	CDS	771	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MPBPDOGJ_00028	gene	1110				
MPBPDOGJ_00028	CDS	1110				hypothetical protein
MPBPDOGJ_00029	gene	1587				
MPBPDOGJ_00029	CDS	1587				hypothetical protein
MPBPDOGJ_00030	gene	1281	amiC_1			
MPBPDOGJ_00030	CDS	1281	amiC_1			Aliphatic amidase expression-regulating protein
MPBPDOGJ_00031	gene	1113				
MPBPDOGJ_00031	CDS	1113				hypothetical protein
MPBPDOGJ_00032	gene	909	truB			
MPBPDOGJ_00032	CDS	909	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MPBPDOGJ_00033	gene	777				
MPBPDOGJ_00033	CDS	777				hypothetical protein
MPBPDOGJ_00034	gene	444	rbfA			
MPBPDOGJ_00034	CDS	444	rbfA			Ribosome-binding factor A
MPBPDOGJ_00035	gene	828	dapB			
MPBPDOGJ_00035	CDS	828	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MPBPDOGJ_00036	gene	690	cobB_1			
MPBPDOGJ_00036	CDS	690	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
MPBPDOGJ_00037	gene	777				
MPBPDOGJ_00037	CDS	777				hypothetical protein
MPBPDOGJ_00038	gene	513	yfkJ			
MPBPDOGJ_00038	CDS	513	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
MPBPDOGJ_00039	gene	315				
MPBPDOGJ_00039	CDS	315				hypothetical protein
MPBPDOGJ_00040	gene	1800	lepA			
MPBPDOGJ_00040	CDS	1800	lepA	3.6.5.-		Elongation factor 4
MPBPDOGJ_00041	gene	483				
MPBPDOGJ_00041	CDS	483				hypothetical protein
MPBPDOGJ_00042	gene	144				
MPBPDOGJ_00042	CDS	144				hypothetical protein
MPBPDOGJ_00043	gene	789	ybfF			
MPBPDOGJ_00043	CDS	789	ybfF	3.1.-.-	COG0596	Esterase YbfF
MPBPDOGJ_00044	gene	366				
MPBPDOGJ_00044	CDS	366				hypothetical protein
MPBPDOGJ_00045	gene	1296	glyA2			
MPBPDOGJ_00045	CDS	1296	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
MPBPDOGJ_00046	gene	768	nadK			
MPBPDOGJ_00046	CDS	768	nadK	2.7.1.23		NAD kinase
MPBPDOGJ_00047	gene	717				
MPBPDOGJ_00047	CDS	717				hypothetical protein
MPBPDOGJ_00048	gene	1263	fabF_1			
MPBPDOGJ_00048	CDS	1263	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MPBPDOGJ_00049	gene	1194	mltG			
MPBPDOGJ_00049	CDS	1194	mltG	4.2.2.-		Endolytic murein transglycosylase
MPBPDOGJ_00050	gene	2556				
MPBPDOGJ_00050	CDS	2556				hypothetical protein
MPBPDOGJ_00051	gene	552				
MPBPDOGJ_00051	CDS	552				hypothetical protein
MPBPDOGJ_00052	gene	1710	entS			
MPBPDOGJ_00052	CDS	1710	entS			Enterobactin exporter EntS
MPBPDOGJ_00053	gene	1446				
MPBPDOGJ_00053	CDS	1446				hypothetical protein
MPBPDOGJ_00054	gene	1833	pepF1			
MPBPDOGJ_00054	CDS	1833	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
MPBPDOGJ_00055	gene	696	ydaD			
MPBPDOGJ_00055	CDS	696	ydaD	1.-.-.-		General stress protein 39
MPBPDOGJ_00056	gene	1614	lig			
MPBPDOGJ_00056	CDS	1614	lig	6.5.1.1		DNA ligase
MPBPDOGJ_00057	gene	1014				
MPBPDOGJ_00057	CDS	1014				hypothetical protein
MPBPDOGJ_00058	gene	1416				
MPBPDOGJ_00058	CDS	1416			COG2308	putative protein
MPBPDOGJ_00059	gene	951				
MPBPDOGJ_00059	CDS	951				hypothetical protein
MPBPDOGJ_00060	gene	822				
MPBPDOGJ_00060	CDS	822			COG1305	putative protein
MPBPDOGJ_00061	gene	726				
MPBPDOGJ_00061	CDS	726				hypothetical protein
MPBPDOGJ_00062	gene	945	pldB			
MPBPDOGJ_00062	CDS	945	pldB	3.1.1.5	COG2267	Lysophospholipase L2
MPBPDOGJ_00063	gene	288				
MPBPDOGJ_00063	CDS	288				hypothetical protein
MPBPDOGJ_00064	gene	576				
MPBPDOGJ_00064	CDS	576				hypothetical protein
MPBPDOGJ_00065	gene	3141				
MPBPDOGJ_00065	CDS	3141				hypothetical protein
MPBPDOGJ_00066	gene	336				
MPBPDOGJ_00066	CDS	336				hypothetical protein
MPBPDOGJ_00067	gene	339	fdxA			
MPBPDOGJ_00067	CDS	339	fdxA		COG1146	Ferredoxin-2
MPBPDOGJ_00068	gene	510	carD			
MPBPDOGJ_00068	CDS	510	carD		COG1329	RNA polymerase-binding transcription factor CarD
MPBPDOGJ_00069	gene	747	cobV			
MPBPDOGJ_00069	CDS	747	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
MPBPDOGJ_00070	gene	1014	cobU			
MPBPDOGJ_00070	CDS	1014	cobU	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MPBPDOGJ_00071	gene	1050	ltaE			
MPBPDOGJ_00071	CDS	1050	ltaE	4.1.2.48		Low specificity L-threonine aldolase
MPBPDOGJ_00072	gene	531				
MPBPDOGJ_00072	CDS	531				hypothetical protein
MPBPDOGJ_00073	gene	531				
MPBPDOGJ_00073	CDS	531		2.3.1.-	COG1670	Acetyltransferase
MPBPDOGJ_00074	gene	933	ribF			
MPBPDOGJ_00074	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
MPBPDOGJ_00075	gene	885				
MPBPDOGJ_00075	CDS	885				hypothetical protein
MPBPDOGJ_00076	gene	918	ppaC			
MPBPDOGJ_00076	CDS	918	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
MPBPDOGJ_00077	gene	348				
MPBPDOGJ_00077	CDS	348				hypothetical protein
MPBPDOGJ_00078	gene	288	groS1			
MPBPDOGJ_00078	CDS	288	groS1		COG0234	10 kDa chaperonin 1
MPBPDOGJ_00079	gene	1641	groL1			
MPBPDOGJ_00079	CDS	1641	groL1		COG0459	60 kDa chaperonin 1
MPBPDOGJ_00080	gene	165				
MPBPDOGJ_00080	CDS	165				hypothetical protein
MPBPDOGJ_00081	gene	525				
MPBPDOGJ_00081	CDS	525				hypothetical protein
MPBPDOGJ_00082	gene	1521	tetX			
MPBPDOGJ_00082	CDS	1521	tetX	1.14.13.231	COG0654	Flavin-dependent monooxygenase
MPBPDOGJ_00083	gene	477				
MPBPDOGJ_00083	CDS	477				hypothetical protein
MPBPDOGJ_00084	gene	90				
MPBPDOGJ_00084	tRNA	90				tRNA-Ser(cga)
MPBPDOGJ_00085	gene	867				
MPBPDOGJ_00085	CDS	867				hypothetical protein
MPBPDOGJ_00086	gene	381	rplU			
MPBPDOGJ_00086	CDS	381	rplU		COG0261	50S ribosomal protein L21
MPBPDOGJ_00087	gene	270	rpmA			
MPBPDOGJ_00087	CDS	270	rpmA		COG0211	50S ribosomal protein L27
MPBPDOGJ_00088	gene	567				
MPBPDOGJ_00088	CDS	567				hypothetical protein
MPBPDOGJ_00089	gene	1044	cgtA			
MPBPDOGJ_00089	CDS	1044	cgtA	3.6.5.-		GTPase Obg/CgtA
MPBPDOGJ_00090	gene	1146	proB			
MPBPDOGJ_00090	CDS	1146	proB	2.7.2.11		Glutamate 5-kinase
MPBPDOGJ_00091	gene	1269	proA			
MPBPDOGJ_00091	CDS	1269	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
MPBPDOGJ_00092	gene	612				
MPBPDOGJ_00092	CDS	612				hypothetical protein
MPBPDOGJ_00093	gene	231				
MPBPDOGJ_00093	CDS	231				hypothetical protein
MPBPDOGJ_00094	gene	1293	serS			
MPBPDOGJ_00094	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
MPBPDOGJ_00095	gene	333	yajC			
MPBPDOGJ_00095	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
MPBPDOGJ_00096	gene	1668	secD			
MPBPDOGJ_00096	CDS	1668	secD		COG0342	Protein translocase subunit SecD
MPBPDOGJ_00097	gene	966	secF			
MPBPDOGJ_00097	CDS	966	secF			Protein translocase subunit SecF
MPBPDOGJ_00098	gene	1005				
MPBPDOGJ_00098	CDS	1005				hypothetical protein
MPBPDOGJ_00099	gene	375				
MPBPDOGJ_00099	CDS	375				hypothetical protein
MPBPDOGJ_00100	gene	627	ccmA			
MPBPDOGJ_00100	CDS	627	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
MPBPDOGJ_00101	gene	657	ccmB			
MPBPDOGJ_00101	CDS	657	ccmB		COG2386	Heme exporter protein B
MPBPDOGJ_00102	gene	738	ccmC			
MPBPDOGJ_00102	CDS	738	ccmC		COG0755	Heme exporter protein C
MPBPDOGJ_00103	gene	159				
MPBPDOGJ_00103	CDS	159				hypothetical protein
MPBPDOGJ_00104	gene	528	cycY_1			
MPBPDOGJ_00104	CDS	528	cycY_1		COG0526	Thiol:disulfide interchange protein CycY
MPBPDOGJ_00105	gene	711				
MPBPDOGJ_00105	CDS	711				hypothetical protein
MPBPDOGJ_00106	gene	681				
MPBPDOGJ_00106	CDS	681				hypothetical protein
MPBPDOGJ_00107	gene	480	ibpA_1			
MPBPDOGJ_00107	CDS	480	ibpA_1		COG0071	Small heat shock protein IbpA
MPBPDOGJ_00108	gene	1296				
MPBPDOGJ_00108	CDS	1296				hypothetical protein
MPBPDOGJ_00109	gene	996				
MPBPDOGJ_00109	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
MPBPDOGJ_00110	gene	1599	gsiA_1			
MPBPDOGJ_00110	CDS	1599	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
MPBPDOGJ_00111	gene	822	gsiD_1			
MPBPDOGJ_00111	CDS	822	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
MPBPDOGJ_00112	gene	948	dppB_1			
MPBPDOGJ_00112	CDS	948	dppB_1		COG0601	Dipeptide transport system permease protein DppB
MPBPDOGJ_00113	gene	243				
MPBPDOGJ_00113	CDS	243				hypothetical protein
MPBPDOGJ_00114	gene	1314	pdhC			
MPBPDOGJ_00114	CDS	1314	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MPBPDOGJ_00115	gene	1380	dxs_1			
MPBPDOGJ_00115	CDS	1380	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
MPBPDOGJ_00116	gene	990	acoA			
MPBPDOGJ_00116	CDS	990	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
MPBPDOGJ_00117	gene	306				
MPBPDOGJ_00117	CDS	306				hypothetical protein
MPBPDOGJ_00118	gene	1680	aidB			
MPBPDOGJ_00118	CDS	1680	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
MPBPDOGJ_00119	gene	141				
MPBPDOGJ_00119	CDS	141				hypothetical protein
MPBPDOGJ_00120	gene	888	fda			
MPBPDOGJ_00120	CDS	888	fda	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
MPBPDOGJ_00121	gene	1194	pgk			
MPBPDOGJ_00121	CDS	1194	pgk	2.7.2.3		Phosphoglycerate kinase
MPBPDOGJ_00122	gene	510				
MPBPDOGJ_00122	CDS	510		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
MPBPDOGJ_00123	gene	633				
MPBPDOGJ_00123	CDS	633				hypothetical protein
MPBPDOGJ_00124	gene	318	dksA_1			
MPBPDOGJ_00124	CDS	318	dksA_1			RNA polymerase-binding transcription factor DksA
MPBPDOGJ_00125	gene	1356	norM			
MPBPDOGJ_00125	CDS	1356	norM		COG0534	Multidrug resistance protein NorM
MPBPDOGJ_00126	gene	1359	dctA			
MPBPDOGJ_00126	CDS	1359	dctA			C4-dicarboxylate transport protein
MPBPDOGJ_00127	gene	1203				
MPBPDOGJ_00127	CDS	1203		2.6.1.1		Aspartate/prephenate aminotransferase
MPBPDOGJ_00128	gene	267	sdhE			
MPBPDOGJ_00128	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
MPBPDOGJ_00129	gene	501				
MPBPDOGJ_00129	CDS	501				hypothetical protein
MPBPDOGJ_00130	gene	423	gloA			
MPBPDOGJ_00130	CDS	423	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
MPBPDOGJ_00131	gene	915	thyX			
MPBPDOGJ_00131	CDS	915	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
MPBPDOGJ_00132	gene	324				
MPBPDOGJ_00132	CDS	324			COG1393	putative protein
MPBPDOGJ_00133	gene	207	cspA_1			
MPBPDOGJ_00133	CDS	207	cspA_1		COG1278	Cold shock protein CspA
MPBPDOGJ_00134	gene	1965	thrS			
MPBPDOGJ_00134	CDS	1965	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MPBPDOGJ_00135	gene	561	rutB_1			
MPBPDOGJ_00135	CDS	561	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MPBPDOGJ_00136	gene	738				
MPBPDOGJ_00136	CDS	738				hypothetical protein
MPBPDOGJ_00137	gene	1332				
MPBPDOGJ_00137	CDS	1332				hypothetical protein
MPBPDOGJ_00138	gene	1860	phaC_1			
MPBPDOGJ_00138	CDS	1860	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
MPBPDOGJ_00139	gene	465				
MPBPDOGJ_00139	CDS	465				hypothetical protein
MPBPDOGJ_00140	gene	546				
MPBPDOGJ_00140	CDS	546				hypothetical protein
MPBPDOGJ_00141	gene	1368	spuC_1			
MPBPDOGJ_00141	CDS	1368	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
MPBPDOGJ_00142	gene	1302	puuB_1			
MPBPDOGJ_00142	CDS	1302	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
MPBPDOGJ_00143	gene	1356	puuA_1			
MPBPDOGJ_00143	CDS	1356	puuA_1	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MPBPDOGJ_00144	gene	696				
MPBPDOGJ_00144	CDS	696				hypothetical protein
MPBPDOGJ_00145	gene	1335	puuA_2			
MPBPDOGJ_00145	CDS	1335	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MPBPDOGJ_00146	gene	840				
MPBPDOGJ_00146	CDS	840				hypothetical protein
MPBPDOGJ_00147	gene	879	hisQ			
MPBPDOGJ_00147	CDS	879	hisQ		COG4215	Histidine transport system permease protein HisQ
MPBPDOGJ_00148	gene	723	nocT			
MPBPDOGJ_00148	CDS	723	nocT			Nopaline-binding periplasmic protein
MPBPDOGJ_00149	gene	777	occP			
MPBPDOGJ_00149	CDS	777	occP			Octopine permease ATP-binding protein P
MPBPDOGJ_00150	gene	447				
MPBPDOGJ_00150	CDS	447				hypothetical protein
MPBPDOGJ_00151	gene	465				
MPBPDOGJ_00151	CDS	465				hypothetical protein
MPBPDOGJ_00152	gene	1644	pyrG			
MPBPDOGJ_00152	CDS	1644	pyrG	6.3.4.2	COG0504	CTP synthase
MPBPDOGJ_00153	gene	375				
MPBPDOGJ_00153	CDS	375				hypothetical protein
MPBPDOGJ_00154	gene	1293	purA			
MPBPDOGJ_00154	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
MPBPDOGJ_00155	gene	237				
MPBPDOGJ_00155	CDS	237				hypothetical protein
MPBPDOGJ_00156	gene	792				
MPBPDOGJ_00156	CDS	792				hypothetical protein
MPBPDOGJ_00157	gene	702				
MPBPDOGJ_00157	CDS	702				hypothetical protein
MPBPDOGJ_00158	gene	960	ribN_1			
MPBPDOGJ_00158	CDS	960	ribN_1			Riboflavin transporter
MPBPDOGJ_00159	gene	84				
MPBPDOGJ_00159	tRNA	84				tRNA-Tyr(gta)
MPBPDOGJ_00160	gene	804	rlmB			
MPBPDOGJ_00160	CDS	804	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MPBPDOGJ_00161	gene	546				
MPBPDOGJ_00161	CDS	546				hypothetical protein
MPBPDOGJ_00162	gene	435	yccU			
MPBPDOGJ_00162	CDS	435	yccU		COG1832	putative protein YccU
MPBPDOGJ_00163	gene	681				
MPBPDOGJ_00163	CDS	681				hypothetical protein
MPBPDOGJ_00164	gene	1002				
MPBPDOGJ_00164	CDS	1002				hypothetical protein
MPBPDOGJ_00165	gene	966	ycjG			
MPBPDOGJ_00165	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
MPBPDOGJ_00166	gene	861	dat			
MPBPDOGJ_00166	CDS	861	dat	2.6.1.21		D-alanine aminotransferase
MPBPDOGJ_00167	gene	921	ydcV_1			
MPBPDOGJ_00167	CDS	921	ydcV_1			Inner membrane ABC transporter permease protein YdcV
MPBPDOGJ_00168	gene	1278				
MPBPDOGJ_00168	CDS	1278				hypothetical protein
MPBPDOGJ_00169	gene	1074				
MPBPDOGJ_00169	CDS	1074				hypothetical protein
MPBPDOGJ_00170	gene	1104	potA_1			
MPBPDOGJ_00170	CDS	1104	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MPBPDOGJ_00171	gene	654	pcm_1			
MPBPDOGJ_00171	CDS	654	pcm_1	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
MPBPDOGJ_00172	gene	1359	bepC			
MPBPDOGJ_00172	CDS	1359	bepC			Outer membrane efflux protein BepC
MPBPDOGJ_00173	gene	933				
MPBPDOGJ_00173	CDS	933				hypothetical protein
MPBPDOGJ_00174	gene	162				
MPBPDOGJ_00174	CDS	162				hypothetical protein
MPBPDOGJ_00175	gene	321				
MPBPDOGJ_00175	CDS	321				hypothetical protein
MPBPDOGJ_00176	gene	753	ygfZ			
MPBPDOGJ_00176	CDS	753	ygfZ			tRNA-modifying protein YgfZ
MPBPDOGJ_00177	gene	1812	msbA			
MPBPDOGJ_00177	CDS	1812	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MPBPDOGJ_00178	gene	1203	sgaA			
MPBPDOGJ_00178	CDS	1203	sgaA	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
MPBPDOGJ_00179	gene	363				
MPBPDOGJ_00179	CDS	363				hypothetical protein
MPBPDOGJ_00180	gene	1122	hisC_1			
MPBPDOGJ_00180	CDS	1122	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
MPBPDOGJ_00181	gene	1140				
MPBPDOGJ_00181	CDS	1140				hypothetical protein
MPBPDOGJ_00182	gene	1146	ldc			
MPBPDOGJ_00182	CDS	1146	ldc	4.1.1.17		Lysine/ornithine decarboxylase
MPBPDOGJ_00183	gene	366				
MPBPDOGJ_00183	CDS	366				hypothetical protein
MPBPDOGJ_00184	gene	882	bepA_1			
MPBPDOGJ_00184	CDS	882	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MPBPDOGJ_00185	gene	2946				
MPBPDOGJ_00185	CDS	2946				hypothetical protein
MPBPDOGJ_00186	gene	861	metF			
MPBPDOGJ_00186	CDS	861	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
MPBPDOGJ_00187	gene	939				
MPBPDOGJ_00187	CDS	939				hypothetical protein
MPBPDOGJ_00188	gene	77				
MPBPDOGJ_00188	tRNA	77				tRNA-Asp(gtc)
MPBPDOGJ_00189	gene	1419	abgB_1			
MPBPDOGJ_00189	CDS	1419	abgB_1	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MPBPDOGJ_00190	gene	489				
MPBPDOGJ_00190	CDS	489				hypothetical protein
MPBPDOGJ_00191	gene	2208	betB_1			
MPBPDOGJ_00191	CDS	2208	betB_1	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
MPBPDOGJ_00192	gene	1011	deoC			
MPBPDOGJ_00192	CDS	1011	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
MPBPDOGJ_00193	gene	783	rhmA			
MPBPDOGJ_00193	CDS	783	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
MPBPDOGJ_00194	gene	903	yhaJ			
MPBPDOGJ_00194	CDS	903	yhaJ			HTH-type transcriptional regulator YhaJ
MPBPDOGJ_00195	gene	825	metN_2			
MPBPDOGJ_00195	CDS	825	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MPBPDOGJ_00196	gene	1971				
MPBPDOGJ_00196	CDS	1971		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
MPBPDOGJ_00197	gene	879	livH_1			
MPBPDOGJ_00197	CDS	879	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MPBPDOGJ_00198	gene	1074				
MPBPDOGJ_00198	CDS	1074				hypothetical protein
MPBPDOGJ_00199	gene	1257				
MPBPDOGJ_00199	CDS	1257				hypothetical protein
MPBPDOGJ_00200	gene	789	livF_2			
MPBPDOGJ_00200	CDS	789	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MPBPDOGJ_00201	gene	1215				
MPBPDOGJ_00201	CDS	1215		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
MPBPDOGJ_00202	gene	75				
MPBPDOGJ_00202	tRNA	75				tRNA-Gly(ccc)
MPBPDOGJ_00203	gene	276				
MPBPDOGJ_00203	CDS	276				hypothetical protein
MPBPDOGJ_00204	gene	114				
MPBPDOGJ_00204	CDS	114				hypothetical protein
MPBPDOGJ_00205	gene	585	gfa			
MPBPDOGJ_00205	CDS	585	gfa	4.4.1.22	COG3791	Glutathione-dependent formaldehyde-activating enzyme
MPBPDOGJ_00206	gene	1131	flhA_1			
MPBPDOGJ_00206	CDS	1131	flhA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
MPBPDOGJ_00207	gene	402				
MPBPDOGJ_00207	CDS	402				hypothetical protein
MPBPDOGJ_00208	gene	834	dppA_1			
MPBPDOGJ_00208	CDS	834	dppA_1	3.4.11.-	COG2362	D-aminopeptidase
MPBPDOGJ_00209	gene	1683				
MPBPDOGJ_00209	CDS	1683				hypothetical protein
MPBPDOGJ_00210	gene	975				
MPBPDOGJ_00210	CDS	975				hypothetical protein
MPBPDOGJ_00211	gene	204				
MPBPDOGJ_00211	CDS	204				hypothetical protein
MPBPDOGJ_00212	gene	489	yrrK			
MPBPDOGJ_00212	CDS	489	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MPBPDOGJ_00213	gene	1212				
MPBPDOGJ_00213	CDS	1212				hypothetical protein
MPBPDOGJ_00214	gene	1248	soxB			
MPBPDOGJ_00214	CDS	1248	soxB	1.5.3.1		Sarcosine oxidase subunit beta
MPBPDOGJ_00215	gene	339				
MPBPDOGJ_00215	CDS	339				hypothetical protein
MPBPDOGJ_00216	gene	3018	soxA_1			
MPBPDOGJ_00216	CDS	3018	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
MPBPDOGJ_00217	gene	537				
MPBPDOGJ_00217	CDS	537				hypothetical protein
MPBPDOGJ_00218	gene	942	rihA			
MPBPDOGJ_00218	CDS	942	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
MPBPDOGJ_00219	gene	1299	dadA1			
MPBPDOGJ_00219	CDS	1299	dadA1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
MPBPDOGJ_00220	gene	1056	prfA			
MPBPDOGJ_00220	CDS	1056	prfA		COG0216	Peptide chain release factor RF1
MPBPDOGJ_00221	gene	819	prmC			
MPBPDOGJ_00221	CDS	819	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MPBPDOGJ_00222	gene	747				
MPBPDOGJ_00222	CDS	747				hypothetical protein
MPBPDOGJ_00223	gene	837	rsmA			
MPBPDOGJ_00223	CDS	837	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
MPBPDOGJ_00224	gene	984	pdxA			
MPBPDOGJ_00224	CDS	984	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
