locus_tag	ftype	length_bp	gene	EC_number	COG	product
PHGFGAAC_00075	CDS	1410	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
PHGFGAAC_00076	gene	192				
PHGFGAAC_00076	CDS	192				hypothetical protein
PHGFGAAC_00077	gene	255				
PHGFGAAC_00077	CDS	255				hypothetical protein
PHGFGAAC_00078	gene	1032	legI			
PHGFGAAC_00078	CDS	1032	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
PHGFGAAC_00079	gene	1305	dadA1_1			
PHGFGAAC_00079	CDS	1305	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
PHGFGAAC_00080	gene	705				
PHGFGAAC_00080	CDS	705			COG1926	Putative phosphoribosyl transferase
PHGFGAAC_00081	gene	1515	sdcS			
PHGFGAAC_00081	CDS	1515	sdcS			Sodium-dependent dicarboxylate transporter SdcS
PHGFGAAC_00082	gene	1332	dctD			
PHGFGAAC_00082	CDS	1332	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
PHGFGAAC_00083	gene	1791	dctB			
PHGFGAAC_00083	CDS	1791	dctB	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
PHGFGAAC_00084	gene	669	purQ			
PHGFGAAC_00084	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
PHGFGAAC_00085	gene	240	purS			
PHGFGAAC_00085	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
PHGFGAAC_00086	gene	762	purC			
PHGFGAAC_00086	CDS	762	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PHGFGAAC_00087	gene	486				
PHGFGAAC_00087	CDS	486				hypothetical protein
PHGFGAAC_00088	gene	1017	metH			
PHGFGAAC_00088	CDS	1017	metH	2.1.1.13	COG0646	Methionine synthase
PHGFGAAC_00089	gene	702	glmS			
PHGFGAAC_00089	CDS	702	glmS	5.4.99.1		Glutamate mutase sigma subunit
PHGFGAAC_00090	gene	159				
PHGFGAAC_00090	CDS	159				hypothetical protein
PHGFGAAC_00091	gene	609				
PHGFGAAC_00091	CDS	609				hypothetical protein
PHGFGAAC_00092	gene	843				
PHGFGAAC_00092	CDS	843				hypothetical protein
PHGFGAAC_00093	gene	786				
PHGFGAAC_00093	CDS	786				hypothetical protein
PHGFGAAC_00094	gene	180				
PHGFGAAC_00094	CDS	180				hypothetical protein
PHGFGAAC_00095	gene	597	chpT			
PHGFGAAC_00095	CDS	597	chpT	2.7.99.-		Protein phosphotransferase ChpT
PHGFGAAC_00096	gene	459				
PHGFGAAC_00096	CDS	459				hypothetical protein
PHGFGAAC_00097	gene	1098	anmK			
PHGFGAAC_00097	CDS	1098	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
PHGFGAAC_00098	gene	1251	tyrS			
PHGFGAAC_00098	CDS	1251	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
PHGFGAAC_00099	gene	591				
PHGFGAAC_00099	CDS	591				hypothetical protein
PHGFGAAC_00100	gene	507				
PHGFGAAC_00100	CDS	507				hypothetical protein
PHGFGAAC_00101	gene	1194	pgk			
PHGFGAAC_00101	CDS	1194	pgk	2.7.2.3		Phosphoglycerate kinase
PHGFGAAC_00102	gene	297				
PHGFGAAC_00102	CDS	297				hypothetical protein
PHGFGAAC_00103	gene	1017	acoA			
PHGFGAAC_00103	CDS	1017	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
PHGFGAAC_00104	gene	1371	dxs_1			
PHGFGAAC_00104	CDS	1371	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
PHGFGAAC_00105	gene	1260	pdhC			
PHGFGAAC_00105	CDS	1260	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PHGFGAAC_00106	gene	336				
PHGFGAAC_00106	CDS	336				hypothetical protein
PHGFGAAC_00107	gene	813	cysE			
PHGFGAAC_00107	CDS	813	cysE	2.3.1.30	COG1045	Serine acetyltransferase
PHGFGAAC_00108	gene	333				
PHGFGAAC_00108	CDS	333				hypothetical protein
PHGFGAAC_00109	gene	711				
PHGFGAAC_00109	CDS	711				hypothetical protein
PHGFGAAC_00110	gene	3939				
PHGFGAAC_00110	CDS	3939				hypothetical protein
PHGFGAAC_00111	gene	444				
PHGFGAAC_00111	CDS	444				hypothetical protein
PHGFGAAC_00112	gene	891				
PHGFGAAC_00112	CDS	891				hypothetical protein
PHGFGAAC_00113	gene	633				
PHGFGAAC_00113	CDS	633				hypothetical protein
PHGFGAAC_00114	gene	663				
PHGFGAAC_00114	CDS	663				hypothetical protein
PHGFGAAC_00115	gene	249				
PHGFGAAC_00115	CDS	249				hypothetical protein
PHGFGAAC_00116	gene	321				
PHGFGAAC_00116	CDS	321				hypothetical protein
PHGFGAAC_00117	gene	414				
PHGFGAAC_00117	CDS	414				hypothetical protein
PHGFGAAC_00118	gene	423				
PHGFGAAC_00118	CDS	423				hypothetical protein
PHGFGAAC_00119	gene	339				
PHGFGAAC_00119	CDS	339				hypothetical protein
PHGFGAAC_00120	gene	594				
PHGFGAAC_00120	CDS	594				hypothetical protein
PHGFGAAC_00121	gene	1191				
PHGFGAAC_00121	CDS	1191				hypothetical protein
PHGFGAAC_00122	gene	558				
PHGFGAAC_00122	CDS	558				hypothetical protein
PHGFGAAC_00123	gene	234				
PHGFGAAC_00123	CDS	234				hypothetical protein
PHGFGAAC_00124	gene	1182				
PHGFGAAC_00124	CDS	1182				hypothetical protein
PHGFGAAC_00125	gene	1299				
PHGFGAAC_00125	CDS	1299				hypothetical protein
PHGFGAAC_00126	gene	324				
PHGFGAAC_00126	CDS	324				hypothetical protein
PHGFGAAC_00127	gene	885	purU			
PHGFGAAC_00127	CDS	885	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
PHGFGAAC_00128	gene	324	fdxE			
PHGFGAAC_00128	CDS	324	fdxE		COG0633	Ferredoxin-6
PHGFGAAC_00129	gene	1476	degP			
PHGFGAAC_00129	CDS	1476	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
PHGFGAAC_00130	gene	195				
PHGFGAAC_00130	CDS	195				hypothetical protein
PHGFGAAC_00131	gene	870	hflC			
PHGFGAAC_00131	CDS	870	hflC		COG0330	Modulator of FtsH protease HflC
PHGFGAAC_00132	gene	1143				
PHGFGAAC_00132	CDS	1143				hypothetical protein
PHGFGAAC_00133	gene	1362	garB			
PHGFGAAC_00133	CDS	1362	garB	1.8.1.16		Glutathione amide reductase
PHGFGAAC_00134	gene	786	rpiA			
PHGFGAAC_00134	CDS	786	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
PHGFGAAC_00135	gene	843	rsmA			
PHGFGAAC_00135	CDS	843	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
PHGFGAAC_00136	gene	831				
PHGFGAAC_00136	CDS	831				hypothetical protein
PHGFGAAC_00137	gene	834	prmC_1			
PHGFGAAC_00137	CDS	834	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
PHGFGAAC_00138	gene	1056	prfA			
PHGFGAAC_00138	CDS	1056	prfA		COG0216	Peptide chain release factor RF1
PHGFGAAC_00139	gene	1044	ccpA_1			
PHGFGAAC_00139	CDS	1044	ccpA_1	1.11.1.5	COG1858	Cytochrome c551 peroxidase
PHGFGAAC_00140	gene	963	speB			
PHGFGAAC_00140	CDS	963	speB	3.5.3.11	COG0010	Agmatinase
PHGFGAAC_00141	gene	489				
PHGFGAAC_00141	CDS	489				hypothetical protein
PHGFGAAC_00142	gene	207	cspA_1			
PHGFGAAC_00142	CDS	207	cspA_1		COG1278	Cold shock protein CspA
PHGFGAAC_00143	gene	927	arcA			
PHGFGAAC_00143	CDS	927	arcA	3.5.3.1		Arginase
PHGFGAAC_00144	gene	1269	puuE			
PHGFGAAC_00144	CDS	1269	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
PHGFGAAC_00145	gene	405				
PHGFGAAC_00145	CDS	405				hypothetical protein
PHGFGAAC_00146	gene	477	lrp_1			
PHGFGAAC_00146	CDS	477	lrp_1		COG1522	Leucine-responsive regulatory protein
PHGFGAAC_00147	gene	3423	putA			
PHGFGAAC_00147	CDS	3423	putA		COG0506	Bifunctional protein PutA
PHGFGAAC_00148	gene	732				
PHGFGAAC_00148	CDS	732				hypothetical protein
PHGFGAAC_00149	gene	789	suhB_1			
PHGFGAAC_00149	CDS	789	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
PHGFGAAC_00150	gene	906	metR			
PHGFGAAC_00150	CDS	906	metR			HTH-type transcriptional regulator MetR
PHGFGAAC_00151	gene	867	metF			
PHGFGAAC_00151	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
PHGFGAAC_00152	gene	1146	ldc			
PHGFGAAC_00152	CDS	1146	ldc	4.1.1.17		Lysine/ornithine decarboxylase
PHGFGAAC_00153	gene	432	asnC			
PHGFGAAC_00153	CDS	432	asnC		COG1522	Regulatory protein AsnC
PHGFGAAC_00154	gene	2814	valS			
PHGFGAAC_00154	CDS	2814	valS	6.1.1.9	COG0525	Valine--tRNA ligase
PHGFGAAC_00155	gene	1110	hisC_2			
PHGFGAAC_00155	CDS	1110	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
PHGFGAAC_00156	gene	393				
PHGFGAAC_00156	CDS	393				hypothetical protein
PHGFGAAC_00157	gene	375				
PHGFGAAC_00157	CDS	375				hypothetical protein
PHGFGAAC_00158	gene	1197	sgaA			
PHGFGAAC_00158	CDS	1197	sgaA	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
PHGFGAAC_00159	gene	435				
PHGFGAAC_00159	CDS	435				hypothetical protein
PHGFGAAC_00160	gene	1752	msbA			
PHGFGAAC_00160	CDS	1752	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
PHGFGAAC_00161	gene	1935				
PHGFGAAC_00161	CDS	1935				hypothetical protein
PHGFGAAC_00162	gene	873	dapA			
PHGFGAAC_00162	CDS	873	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
PHGFGAAC_00163	gene	492				
PHGFGAAC_00163	CDS	492				hypothetical protein
PHGFGAAC_00164	gene	1008	yedI			
PHGFGAAC_00164	CDS	1008	yedI		COG2354	Inner membrane protein YedI
PHGFGAAC_00165	gene	1140	yliI			
PHGFGAAC_00165	CDS	1140	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
PHGFGAAC_00166	gene	1212	hflX			
PHGFGAAC_00166	CDS	1212	hflX		COG2262	GTPase HflX
PHGFGAAC_00167	gene	234	hfq			
PHGFGAAC_00167	CDS	234	hfq		COG1923	RNA-binding protein Hfq
PHGFGAAC_00168	gene	1521	trkG			
PHGFGAAC_00168	CDS	1521	trkG		COG0168	Trk system potassium uptake protein TrkG
PHGFGAAC_00169	gene	1410	trkA			
PHGFGAAC_00169	CDS	1410	trkA		COG0569	Trk system potassium uptake protein TrkA
PHGFGAAC_00170	gene	3204	czcA			
PHGFGAAC_00170	CDS	3204	czcA			Cobalt-zinc-cadmium resistance protein CzcA
PHGFGAAC_00171	gene	981	mdtA_1			
PHGFGAAC_00171	CDS	981	mdtA_1			Multidrug resistance protein MdtA
PHGFGAAC_00172	gene	1293	serS			
PHGFGAAC_00172	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
PHGFGAAC_00173	gene	477				
PHGFGAAC_00173	CDS	477				hypothetical protein
PHGFGAAC_00174	gene	2040	fusA_1			
PHGFGAAC_00174	CDS	2040	fusA_1		COG0480	Elongation factor G
PHGFGAAC_00175	gene	74				
PHGFGAAC_00175	tRNA	74				tRNA-Gly(gcc)
PHGFGAAC_00176	gene	1194				
PHGFGAAC_00176	CDS	1194				hypothetical protein
PHGFGAAC_00177	gene	3249	mdtC			
PHGFGAAC_00177	CDS	3249	mdtC			Multidrug resistance protein MdtC
PHGFGAAC_00178	gene	960				
PHGFGAAC_00178	CDS	960				hypothetical protein
PHGFGAAC_00179	gene	678				
PHGFGAAC_00179	CDS	678				hypothetical protein
PHGFGAAC_00180	gene	2031				
PHGFGAAC_00180	CDS	2031				hypothetical protein
PHGFGAAC_00181	gene	261				
PHGFGAAC_00181	CDS	261				hypothetical protein
PHGFGAAC_00182	gene	1293	purA			
PHGFGAAC_00182	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
PHGFGAAC_00183	gene	348				
PHGFGAAC_00183	CDS	348				hypothetical protein
PHGFGAAC_00184	gene	1644	pyrG			
PHGFGAAC_00184	CDS	1644	pyrG	6.3.4.2	COG0504	CTP synthase
PHGFGAAC_00185	gene	2505				
PHGFGAAC_00185	CDS	2505				hypothetical protein
PHGFGAAC_00186	gene	960				
PHGFGAAC_00186	CDS	960				hypothetical protein
PHGFGAAC_00187	gene	672	ftsE			
PHGFGAAC_00187	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
PHGFGAAC_00188	gene	900				
PHGFGAAC_00188	CDS	900				hypothetical protein
PHGFGAAC_00189	gene	759				
PHGFGAAC_00189	CDS	759				hypothetical protein
PHGFGAAC_00190	gene	960	accA			
PHGFGAAC_00190	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PHGFGAAC_00191	gene	423				
PHGFGAAC_00191	CDS	423				hypothetical protein
PHGFGAAC_00192	gene	957	mcl1			
PHGFGAAC_00192	CDS	957	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
PHGFGAAC_00193	gene	1008				
PHGFGAAC_00193	CDS	1008				hypothetical protein
PHGFGAAC_00194	gene	963	ycjG			
PHGFGAAC_00194	CDS	963	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
PHGFGAAC_00195	gene	861	dat			
PHGFGAAC_00195	CDS	861	dat	2.6.1.21		D-alanine aminotransferase
PHGFGAAC_00196	gene	753				
PHGFGAAC_00196	CDS	753				hypothetical protein
PHGFGAAC_00197	gene	1446	ttuE			
PHGFGAAC_00197	CDS	1446	ttuE	2.7.1.40		Pyruvate kinase
PHGFGAAC_00198	gene	201	rpmI			
PHGFGAAC_00198	CDS	201	rpmI		COG0291	50S ribosomal protein L35
PHGFGAAC_00199	gene	366	rplT			
PHGFGAAC_00199	CDS	366	rplT		COG0292	50S ribosomal protein L20
PHGFGAAC_00200	gene	1083	pheS			
PHGFGAAC_00200	CDS	1083	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
PHGFGAAC_00201	gene	2409	pheT			
PHGFGAAC_00201	CDS	2409	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
PHGFGAAC_00202	gene	444	aroQ			
PHGFGAAC_00202	CDS	444	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
PHGFGAAC_00203	gene	1605	yejF_1			
PHGFGAAC_00203	CDS	1605	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
PHGFGAAC_00204	gene	810	gsiD			
PHGFGAAC_00204	CDS	810	gsiD		COG1173	Glutathione transport system permease protein GsiD
PHGFGAAC_00205	gene	945	dppB_1			
PHGFGAAC_00205	CDS	945	dppB_1		COG0601	Dipeptide transport system permease protein DppB
PHGFGAAC_00206	gene	879				
PHGFGAAC_00206	CDS	879				hypothetical protein
PHGFGAAC_00207	gene	384				
PHGFGAAC_00207	CDS	384				hypothetical protein
PHGFGAAC_00208	gene	1473	sgrR			
PHGFGAAC_00208	CDS	1473	sgrR			HTH-type transcriptional regulator SgrR
PHGFGAAC_00209	gene	834	panB			
PHGFGAAC_00209	CDS	834	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
PHGFGAAC_00210	gene	840	panC			
PHGFGAAC_00210	CDS	840	panC	6.3.2.1	COG0414	Pantothenate synthetase
PHGFGAAC_00211	gene	285				
PHGFGAAC_00211	CDS	285				hypothetical protein
PHGFGAAC_00212	gene	651				
PHGFGAAC_00212	CDS	651				hypothetical protein
PHGFGAAC_00213	gene	957	deoC			
PHGFGAAC_00213	CDS	957	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
PHGFGAAC_00214	gene	2355	betB_1			
PHGFGAAC_00214	CDS	2355	betB_1	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
PHGFGAAC_00215	gene	822	arsC_1			
PHGFGAAC_00215	CDS	822	arsC_1	1.20.4.4		Arsenate reductase
PHGFGAAC_00216	gene	1008	gap3			
PHGFGAAC_00216	CDS	1008	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
PHGFGAAC_00217	gene	1218				
PHGFGAAC_00217	CDS	1218				hypothetical protein
PHGFGAAC_00218	gene	360	grxD			
PHGFGAAC_00218	CDS	360	grxD		COG0278	Glutaredoxin 4
PHGFGAAC_00219	gene	237				
PHGFGAAC_00219	CDS	237			COG0271	putative protein RP812
PHGFGAAC_00220	gene	2160	purL			
PHGFGAAC_00220	CDS	2160	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
PHGFGAAC_00221	gene	918	hdfR_1			
PHGFGAAC_00221	CDS	918	hdfR_1			HTH-type transcriptional regulator HdfR
PHGFGAAC_00222	gene	3396				
PHGFGAAC_00222	CDS	3396				hypothetical protein
PHGFGAAC_00223	gene	813	murI			
PHGFGAAC_00223	CDS	813	murI	5.1.1.3		Glutamate racemase
PHGFGAAC_00224	gene	1638	norW			
PHGFGAAC_00224	CDS	1638	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
PHGFGAAC_00225	gene	1029	argC			
PHGFGAAC_00225	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
PHGFGAAC_00226	gene	444	ccmE			
PHGFGAAC_00226	CDS	444	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
PHGFGAAC_00227	gene	612				
PHGFGAAC_00227	CDS	612				hypothetical protein
PHGFGAAC_00228	gene	507				
PHGFGAAC_00228	CDS	507				hypothetical protein
PHGFGAAC_00229	gene	1965	ccmF			
PHGFGAAC_00229	CDS	1965	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
PHGFGAAC_00230	gene	456				
PHGFGAAC_00230	CDS	456				hypothetical protein
PHGFGAAC_00231	gene	777	paaG			
PHGFGAAC_00231	CDS	777	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
PHGFGAAC_00232	gene	1044	tas			
PHGFGAAC_00232	CDS	1044	tas		COG0667	Protein tas
PHGFGAAC_00233	gene	333				
PHGFGAAC_00233	CDS	333				hypothetical protein
PHGFGAAC_00234	gene	510				
PHGFGAAC_00234	CDS	510				hypothetical protein
PHGFGAAC_00235	gene	891				
PHGFGAAC_00235	CDS	891				hypothetical protein
PHGFGAAC_00236	gene	708				
