locus_tag	ftype	length_bp	gene	EC_number	COG	product
NKHAFMMO_00047	CDS	303				hypothetical protein
NKHAFMMO_00048	gene	780				
NKHAFMMO_00048	CDS	780				hypothetical protein
NKHAFMMO_00049	gene	246				
NKHAFMMO_00049	CDS	246				hypothetical protein
NKHAFMMO_00050	gene	342				
NKHAFMMO_00050	CDS	342				hypothetical protein
NKHAFMMO_00051	gene	606				
NKHAFMMO_00051	CDS	606				hypothetical protein
NKHAFMMO_00052	gene	1494				
NKHAFMMO_00052	CDS	1494				hypothetical protein
NKHAFMMO_00053	gene	327				
NKHAFMMO_00053	CDS	327				hypothetical protein
NKHAFMMO_00054	gene	1206				
NKHAFMMO_00054	CDS	1206				hypothetical protein
NKHAFMMO_00055	gene	231				
NKHAFMMO_00055	CDS	231				hypothetical protein
NKHAFMMO_00056	gene	76				
NKHAFMMO_00056	tRNA	76				tRNA-Ala(cgc)
NKHAFMMO_00057	gene	447	trxC			
NKHAFMMO_00057	CDS	447	trxC	1.8.1.8	COG0526	Thioredoxin 2
NKHAFMMO_00058	gene	321				
NKHAFMMO_00058	CDS	321				hypothetical protein
NKHAFMMO_00059	gene	696	ygaZ_1			
NKHAFMMO_00059	CDS	696	ygaZ_1		COG1296	Inner membrane protein YgaZ
NKHAFMMO_00060	gene	2841	gcvP			
NKHAFMMO_00060	CDS	2841	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NKHAFMMO_00061	gene	360	gcvH			
NKHAFMMO_00061	CDS	360	gcvH		COG0509	Glycine cleavage system H protein
NKHAFMMO_00062	gene	1146	gcvT_1			
NKHAFMMO_00062	CDS	1146	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
NKHAFMMO_00063	gene	1329				
NKHAFMMO_00063	CDS	1329				hypothetical protein
NKHAFMMO_00064	gene	1326	gltX1			
NKHAFMMO_00064	CDS	1326	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
NKHAFMMO_00065	gene	411				
NKHAFMMO_00065	CDS	411				hypothetical protein
NKHAFMMO_00066	gene	930	rbn			
NKHAFMMO_00066	CDS	930	rbn	3.1.26.11		Ribonuclease BN
NKHAFMMO_00067	gene	597				
NKHAFMMO_00067	CDS	597		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
NKHAFMMO_00068	gene	945	pfkB			
NKHAFMMO_00068	CDS	945	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
NKHAFMMO_00069	gene	321				
NKHAFMMO_00069	CDS	321				hypothetical protein
NKHAFMMO_00070	gene	1659	nadE			
NKHAFMMO_00070	CDS	1659	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
NKHAFMMO_00071	gene	1557				
NKHAFMMO_00071	CDS	1557				hypothetical protein
NKHAFMMO_00072	gene	1329	luxQ			
NKHAFMMO_00072	CDS	1329	luxQ	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
NKHAFMMO_00073	gene	543				
NKHAFMMO_00073	CDS	543				hypothetical protein
NKHAFMMO_00074	gene	1035	kamA			
NKHAFMMO_00074	CDS	1035	kamA	5.4.3.2		L-lysine 2,3-aminomutase
NKHAFMMO_00075	gene	954				
NKHAFMMO_00075	CDS	954				hypothetical protein
NKHAFMMO_00076	gene	1902				
NKHAFMMO_00076	CDS	1902				hypothetical protein
NKHAFMMO_00077	gene	1581	leuA			
NKHAFMMO_00077	CDS	1581	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
NKHAFMMO_00078	gene	1035	mreB			
NKHAFMMO_00078	CDS	1035	mreB			Cell shape-determining protein MreB
NKHAFMMO_00079	gene	936				
NKHAFMMO_00079	CDS	936				hypothetical protein
NKHAFMMO_00080	gene	540				
NKHAFMMO_00080	CDS	540				hypothetical protein
NKHAFMMO_00081	gene	1944	mrdA			
NKHAFMMO_00081	CDS	1944	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
NKHAFMMO_00082	gene	1140	mrdB			
NKHAFMMO_00082	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
NKHAFMMO_00083	gene	927	ghrA_1			
NKHAFMMO_00083	CDS	927	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
NKHAFMMO_00084	gene	258				
NKHAFMMO_00084	CDS	258				hypothetical protein
NKHAFMMO_00085	gene	891				
NKHAFMMO_00085	CDS	891				hypothetical protein
NKHAFMMO_00086	gene	858				
NKHAFMMO_00086	CDS	858				hypothetical protein
NKHAFMMO_00087	gene	870	hexR_1			
NKHAFMMO_00087	CDS	870	hexR_1		COG1737	HTH-type transcriptional regulator HexR
NKHAFMMO_00088	gene	786				
NKHAFMMO_00088	CDS	786				hypothetical protein
NKHAFMMO_00089	gene	555				
NKHAFMMO_00089	CDS	555				hypothetical protein
NKHAFMMO_00090	gene	1344	dctM			
NKHAFMMO_00090	CDS	1344	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
NKHAFMMO_00091	gene	1035				
NKHAFMMO_00091	CDS	1035			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
NKHAFMMO_00092	gene	1365	ipuC_1			
NKHAFMMO_00092	CDS	1365	ipuC_1	6.3.2.-		Glutamate--isopropylamine ligase
NKHAFMMO_00093	gene	1386	ald_1			
NKHAFMMO_00093	CDS	1386	ald_1	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
NKHAFMMO_00094	gene	1161	dhaT			
NKHAFMMO_00094	CDS	1161	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
NKHAFMMO_00095	gene	1245	dadA1_1			
NKHAFMMO_00095	CDS	1245	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
NKHAFMMO_00096	gene	1002	galE1			
NKHAFMMO_00096	CDS	1002	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
NKHAFMMO_00097	gene	312	yjcH			
NKHAFMMO_00097	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
NKHAFMMO_00098	gene	1665	actP_1			
NKHAFMMO_00098	CDS	1665	actP_1		COG4147	Cation/acetate symporter ActP
NKHAFMMO_00099	gene	987				
NKHAFMMO_00099	CDS	987		1.1.1.29		Glycerate dehydrogenase
NKHAFMMO_00100	gene	750				
NKHAFMMO_00100	CDS	750				hypothetical protein
NKHAFMMO_00101	gene	630				
NKHAFMMO_00101	CDS	630				hypothetical protein
NKHAFMMO_00102	gene	1608	alkJ_1			
NKHAFMMO_00102	CDS	1608	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
NKHAFMMO_00103	gene	471				
NKHAFMMO_00103	CDS	471				hypothetical protein
NKHAFMMO_00104	gene	621	glaR			
NKHAFMMO_00104	CDS	621	glaR		COG1802	HTH-type transcriptional repressor GlaR
NKHAFMMO_00105	gene	804	caiD_1			
NKHAFMMO_00105	CDS	804	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
NKHAFMMO_00106	gene	1995	FCS1			
NKHAFMMO_00106	CDS	1995	FCS1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
NKHAFMMO_00107	gene	1164	mmgC_1			
NKHAFMMO_00107	CDS	1164	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NKHAFMMO_00108	gene	1458	lcdH			
NKHAFMMO_00108	CDS	1458	lcdH	1.1.1.108		L-carnitine dehydrogenase
NKHAFMMO_00109	gene	915	kce_1			
NKHAFMMO_00109	CDS	915	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
NKHAFMMO_00110	gene	972	cdhR_1			
NKHAFMMO_00110	CDS	972	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
NKHAFMMO_00111	gene	2019	dcp			
NKHAFMMO_00111	CDS	2019	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
NKHAFMMO_00112	gene	783	glnP			
NKHAFMMO_00112	CDS	783	glnP		COG0765	Glutamine transport system permease protein GlnP
NKHAFMMO_00113	gene	789	glnH			
NKHAFMMO_00113	CDS	789	glnH		COG0834	Glutamine-binding periplasmic protein
NKHAFMMO_00114	gene	1044				
NKHAFMMO_00114	CDS	1044				hypothetical protein
NKHAFMMO_00115	gene	468	dut			
NKHAFMMO_00115	CDS	468	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
NKHAFMMO_00116	gene	606	coaA			
NKHAFMMO_00116	CDS	606	coaA	2.7.1.33		Pantothenate kinase
NKHAFMMO_00117	gene	783	frcA_1			
NKHAFMMO_00117	CDS	783	frcA_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
NKHAFMMO_00118	gene	1074	frcC			
NKHAFMMO_00118	CDS	1074	frcC		COG1172	Fructose import permease protein FrcC
NKHAFMMO_00119	gene	1023	frcB			
NKHAFMMO_00119	CDS	1023	frcB			Fructose import binding protein FrcB
NKHAFMMO_00120	gene	438	fucU			
NKHAFMMO_00120	CDS	438	fucU	5.1.3.29	COG4154	L-fucose mutarotase
NKHAFMMO_00121	gene	1242				
NKHAFMMO_00121	CDS	1242				hypothetical protein
NKHAFMMO_00122	gene	2838	ndhB_1			
NKHAFMMO_00122	CDS	2838	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
NKHAFMMO_00123	gene	336	mrpC			
NKHAFMMO_00123	CDS	336	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
NKHAFMMO_00124	gene	1509	mrpD			
NKHAFMMO_00124	CDS	1509	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
NKHAFMMO_00125	gene	492	mnhE1			
NKHAFMMO_00125	CDS	492	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
NKHAFMMO_00126	gene	270	mrpF			
NKHAFMMO_00126	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
NKHAFMMO_00127	gene	402				
NKHAFMMO_00127	CDS	402				hypothetical protein
NKHAFMMO_00128	gene	237				
NKHAFMMO_00128	CDS	237				hypothetical protein
NKHAFMMO_00129	gene	1545	recD2			
NKHAFMMO_00129	CDS	1545	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
NKHAFMMO_00130	gene	165				
NKHAFMMO_00130	CDS	165				hypothetical protein
NKHAFMMO_00131	gene	1293	ccr			
NKHAFMMO_00131	CDS	1293	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
NKHAFMMO_00132	gene	516				
NKHAFMMO_00132	CDS	516				hypothetical protein
NKHAFMMO_00133	gene	207	cspA_1			
NKHAFMMO_00133	CDS	207	cspA_1		COG1278	Cold shock protein CspA
NKHAFMMO_00134	gene	438				
NKHAFMMO_00134	CDS	438				hypothetical protein
NKHAFMMO_00135	gene	909	aes			
NKHAFMMO_00135	CDS	909	aes	3.1.1.-		Acetyl esterase
NKHAFMMO_00136	gene	1650	gsiA_1			
NKHAFMMO_00136	CDS	1650	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
NKHAFMMO_00137	gene	819	ddpC_1			
NKHAFMMO_00137	CDS	819	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
NKHAFMMO_00138	gene	960	gsiC_1			
NKHAFMMO_00138	CDS	960	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
NKHAFMMO_00139	gene	1587	gsiB_1			
NKHAFMMO_00139	CDS	1587	gsiB_1		COG0747	Glutathione-binding protein GsiB
NKHAFMMO_00140	gene	1998				
NKHAFMMO_00140	CDS	1998				hypothetical protein
NKHAFMMO_00141	gene	900	gcvA_1			
NKHAFMMO_00141	CDS	900	gcvA_1			Glycine cleavage system transcriptional activator
NKHAFMMO_00142	gene	939				
NKHAFMMO_00142	CDS	939				hypothetical protein
NKHAFMMO_00143	gene	1506	betC			
NKHAFMMO_00143	CDS	1506	betC	3.1.6.6	COG3119	Choline-sulfatase
NKHAFMMO_00144	gene	1167	metK			
NKHAFMMO_00144	CDS	1167	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
NKHAFMMO_00145	gene	1458	lnt			
NKHAFMMO_00145	CDS	1458	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
NKHAFMMO_00146	gene	924	tlyC			
NKHAFMMO_00146	CDS	924	tlyC		COG1253	Hemolysin C
NKHAFMMO_00147	gene	501	ybeY			
NKHAFMMO_00147	CDS	501	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
NKHAFMMO_00148	gene	1023	ybeZ			
NKHAFMMO_00148	CDS	1023	ybeZ		COG1702	PhoH-like protein
NKHAFMMO_00149	gene	363				
NKHAFMMO_00149	CDS	363				hypothetical protein
NKHAFMMO_00150	gene	564	pal_1			
NKHAFMMO_00150	CDS	564	pal_1			Peptidoglycan-associated lipoprotein
NKHAFMMO_00151	gene	1329	miaB			
NKHAFMMO_00151	CDS	1329	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
NKHAFMMO_00152	gene	873				
NKHAFMMO_00152	CDS	873				hypothetical protein
NKHAFMMO_00153	gene	264				
NKHAFMMO_00153	CDS	264				hypothetical protein
NKHAFMMO_00154	gene	411				
NKHAFMMO_00154	CDS	411				hypothetical protein
NKHAFMMO_00155	gene	510	fabA			
NKHAFMMO_00155	CDS	510	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
NKHAFMMO_00156	gene	1230	fabB			
NKHAFMMO_00156	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
NKHAFMMO_00157	gene	789	fabI_1			
NKHAFMMO_00157	CDS	789	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
NKHAFMMO_00158	gene	1086				
NKHAFMMO_00158	CDS	1086				hypothetical protein
NKHAFMMO_00159	gene	74				
NKHAFMMO_00159	tRNA	74				tRNA-Gly(tcc)
NKHAFMMO_00160	gene	651				
NKHAFMMO_00160	CDS	651				hypothetical protein
NKHAFMMO_00161	gene	672				
NKHAFMMO_00161	CDS	672				hypothetical protein
NKHAFMMO_00162	gene	645	degU_1			
NKHAFMMO_00162	CDS	645	degU_1		COG2197	Transcriptional regulatory protein DegU
NKHAFMMO_00163	gene	1389				
NKHAFMMO_00163	CDS	1389				hypothetical protein
NKHAFMMO_00164	gene	246	ubiK			
NKHAFMMO_00164	CDS	246	ubiK			Ubiquinone biosynthesis accessory factor UbiK
NKHAFMMO_00165	gene	885	lgt			
NKHAFMMO_00165	CDS	885	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NKHAFMMO_00166	gene	1092				
NKHAFMMO_00166	CDS	1092				hypothetical protein
NKHAFMMO_00167	gene	756	yfiH			
NKHAFMMO_00167	CDS	756	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
NKHAFMMO_00168	gene	150				
NKHAFMMO_00168	CDS	150				hypothetical protein
NKHAFMMO_00169	gene	501	lrp_1			
NKHAFMMO_00169	CDS	501	lrp_1		COG1522	Leucine-responsive regulatory protein
NKHAFMMO_00170	gene	939	trxB			
NKHAFMMO_00170	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NKHAFMMO_00171	gene	228				
NKHAFMMO_00171	CDS	228				hypothetical protein
NKHAFMMO_00172	gene	459	ibpA_1			
NKHAFMMO_00172	CDS	459	ibpA_1			Small heat shock protein IbpA
NKHAFMMO_00173	gene	219				
NKHAFMMO_00173	CDS	219				hypothetical protein
NKHAFMMO_00174	gene	486	purE			
NKHAFMMO_00174	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NKHAFMMO_00175	gene	1071	purK			
NKHAFMMO_00175	CDS	1071	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
NKHAFMMO_00176	gene	405				
NKHAFMMO_00176	CDS	405				hypothetical protein
NKHAFMMO_00177	gene	1170				
NKHAFMMO_00177	CDS	1170				hypothetical protein
NKHAFMMO_00178	gene	1644	groL1			
NKHAFMMO_00178	CDS	1644	groL1		COG0459	60 kDa chaperonin 1
NKHAFMMO_00179	gene	288	groS1			
NKHAFMMO_00179	CDS	288	groS1		COG0234	10 kDa chaperonin 1
NKHAFMMO_00180	gene	1008				
NKHAFMMO_00180	CDS	1008				hypothetical protein
NKHAFMMO_00181	gene	918	ppaC			
NKHAFMMO_00181	CDS	918	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
NKHAFMMO_00182	gene	891				
NKHAFMMO_00182	CDS	891				hypothetical protein
NKHAFMMO_00183	gene	444	phaJ_1			
NKHAFMMO_00183	CDS	444	phaJ_1	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
NKHAFMMO_00184	gene	924	ribF			
NKHAFMMO_00184	CDS	924	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
NKHAFMMO_00185	gene	447				
NKHAFMMO_00185	CDS	447				hypothetical protein
NKHAFMMO_00186	gene	1023	ltaE			
NKHAFMMO_00186	CDS	1023	ltaE	4.1.2.48		Low specificity L-threonine aldolase
NKHAFMMO_00187	gene	813	menH_1			
NKHAFMMO_00187	CDS	813	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NKHAFMMO_00188	gene	597	nahD			
NKHAFMMO_00188	CDS	597	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
NKHAFMMO_00189	gene	1020	prs			
NKHAFMMO_00189	CDS	1020	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NKHAFMMO_00190	gene	351				
NKHAFMMO_00190	CDS	351				hypothetical protein
NKHAFMMO_00191	gene	399	atpC			
NKHAFMMO_00191	CDS	399	atpC		COG0355	ATP synthase epsilon chain
NKHAFMMO_00192	gene	1425	atpD			
NKHAFMMO_00192	CDS	1425	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
NKHAFMMO_00193	gene	867	atpG_1			
NKHAFMMO_00193	CDS	867	atpG_1		COG0224	ATP synthase gamma chain
NKHAFMMO_00194	gene	1539	atpA			
NKHAFMMO_00194	CDS	1539	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NKHAFMMO_00195	gene	561	atpH			
NKHAFMMO_00195	CDS	561	atpH		COG0712	ATP synthase subunit delta
NKHAFMMO_00196	gene	759				
NKHAFMMO_00196	CDS	759				hypothetical protein
NKHAFMMO_00197	gene	768	gloB_1			
NKHAFMMO_00197	CDS	768	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
NKHAFMMO_00198	gene	2319	clpA			
NKHAFMMO_00198	CDS	2319	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
NKHAFMMO_00199	gene	951				
NKHAFMMO_00199	CDS	951				hypothetical protein
NKHAFMMO_00200	gene	1902	kup_1			
NKHAFMMO_00200	CDS	1902	kup_1			Low affinity potassium transport system protein kup
NKHAFMMO_00201	gene	1470	kdpD_1			
NKHAFMMO_00201	CDS	1470	kdpD_1	2.7.13.3	COG2205	Sensor protein KdpD
NKHAFMMO_00202	gene	693	kdpE_1			
NKHAFMMO_00202	CDS	693	kdpE_1		COG0745	KDP operon transcriptional regulatory protein KdpE
NKHAFMMO_00203	gene	387				
NKHAFMMO_00203	CDS	387				hypothetical protein
NKHAFMMO_00204	gene	303				
NKHAFMMO_00204	CDS	303				hypothetical protein
NKHAFMMO_00205	gene	201				
NKHAFMMO_00205	CDS	201				hypothetical protein
NKHAFMMO_00206	gene	1995	rpoD			
NKHAFMMO_00206	CDS	1995	rpoD		COG0568	RNA polymerase sigma factor RpoD
NKHAFMMO_00207	gene	1983	dnaG			
NKHAFMMO_00207	CDS	1983	dnaG	2.7.7.-		DNA primase
NKHAFMMO_00208	gene	1149				
NKHAFMMO_00208	CDS	1149		3.5.1.47		N-acetyldiaminopimelate deacetylase
NKHAFMMO_00209	gene	537				
NKHAFMMO_00209	CDS	537				hypothetical protein
NKHAFMMO_00210	gene	2934	soxA_1			
NKHAFMMO_00210	CDS	2934	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
NKHAFMMO_00211	gene	273	soxD_1			
NKHAFMMO_00211	CDS	273	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
NKHAFMMO_00212	gene	1251	soxB_1			
NKHAFMMO_00212	CDS	1251	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
NKHAFMMO_00213	gene	459				
NKHAFMMO_00213	CDS	459				hypothetical protein
NKHAFMMO_00214	gene	1431	gdhA			
NKHAFMMO_00214	CDS	1431	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
NKHAFMMO_00215	gene	1536				
NKHAFMMO_00215	CDS	1536				hypothetical protein
NKHAFMMO_00216	gene	552				
NKHAFMMO_00216	CDS	552				hypothetical protein
NKHAFMMO_00217	gene	582				
NKHAFMMO_00217	CDS	582				hypothetical protein
NKHAFMMO_00218	gene	912				
NKHAFMMO_00218	CDS	912				hypothetical protein
NKHAFMMO_00219	gene	1359	garB			
NKHAFMMO_00219	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
NKHAFMMO_00220	gene	789	rpiA			
NKHAFMMO_00220	CDS	789	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
NKHAFMMO_00221	gene	543				
NKHAFMMO_00221	CDS	543				hypothetical protein
NKHAFMMO_00222	gene	1374	sdaA			
NKHAFMMO_00222	CDS	1374	sdaA	4.3.1.17	COG1760	L-serine dehydratase
NKHAFMMO_00223	gene	927	ribN_1			
NKHAFMMO_00223	CDS	927	ribN_1			Riboflavin transporter
NKHAFMMO_00224	gene	681				
NKHAFMMO_00224	CDS	681				hypothetical protein
NKHAFMMO_00225	gene	2328				
NKHAFMMO_00225	CDS	2328				hypothetical protein
NKHAFMMO_00226	gene	231				
NKHAFMMO_00226	CDS	231				hypothetical protein
NKHAFMMO_00227	gene	1293	purA			
NKHAFMMO_00227	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NKHAFMMO_00228	gene	1395	gabR			
NKHAFMMO_00228	CDS	1395	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
NKHAFMMO_00229	gene	711				
NKHAFMMO_00229	CDS	711				hypothetical protein
NKHAFMMO_00230	gene	435				
NKHAFMMO_00230	CDS	435				hypothetical protein
NKHAFMMO_00231	gene	1644	pyrG			
NKHAFMMO_00231	CDS	1644	pyrG	6.3.4.2	COG0504	CTP synthase
NKHAFMMO_00232	gene	264				
NKHAFMMO_00232	CDS	264				IS3 family transposase ISPfe1
NKHAFMMO_00233	gene	213				
NKHAFMMO_00233	CDS	213				hypothetical protein
NKHAFMMO_00234	gene	330				
NKHAFMMO_00234	CDS	330				hypothetical protein
NKHAFMMO_00235	gene	408				
NKHAFMMO_00235	CDS	408				hypothetical protein
NKHAFMMO_00236	gene	615				
NKHAFMMO_00236	CDS	615				hypothetical protein
NKHAFMMO_00237	gene	297				
NKHAFMMO_00237	CDS	297				IS66 family transposase ISPpa5
NKHAFMMO_00238	gene	1725				
NKHAFMMO_00238	CDS	1725				hypothetical protein
NKHAFMMO_00239	gene	402				
