locus_tag	ftype	length_bp	gene	EC_number	COG	product
PEOEJGFP_00017	CDS	903			COG1073	putative protein
PEOEJGFP_00018	gene	1356	hemN			
PEOEJGFP_00018	CDS	1356	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
PEOEJGFP_00019	gene	747	fixK_1			
PEOEJGFP_00019	CDS	747	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
PEOEJGFP_00020	gene	894	phzF			
PEOEJGFP_00020	CDS	894	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
PEOEJGFP_00021	gene	366				
PEOEJGFP_00021	CDS	366				hypothetical protein
PEOEJGFP_00022	gene	840				
PEOEJGFP_00022	CDS	840				hypothetical protein
PEOEJGFP_00023	gene	1605	fixN_1			
PEOEJGFP_00023	CDS	1605	fixN_1	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
PEOEJGFP_00024	gene	729				
PEOEJGFP_00024	CDS	729				hypothetical protein
PEOEJGFP_00025	gene	201				
PEOEJGFP_00025	CDS	201				hypothetical protein
PEOEJGFP_00026	gene	885	ccoP			
PEOEJGFP_00026	CDS	885	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
PEOEJGFP_00027	gene	1449				
PEOEJGFP_00027	CDS	1449				hypothetical protein
PEOEJGFP_00028	gene	456				
PEOEJGFP_00028	CDS	456				hypothetical protein
PEOEJGFP_00029	gene	2226	pacS			
PEOEJGFP_00029	CDS	2226	pacS	7.2.2.8		putative copper-transporting ATPase PacS
PEOEJGFP_00030	gene	162				
PEOEJGFP_00030	CDS	162				hypothetical protein
PEOEJGFP_00031	gene	1905				
PEOEJGFP_00031	CDS	1905				hypothetical protein
PEOEJGFP_00032	gene	741				
PEOEJGFP_00032	CDS	741				hypothetical protein
PEOEJGFP_00033	gene	345	clpS			
PEOEJGFP_00033	CDS	345	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
PEOEJGFP_00034	gene	1068	rsmC			
PEOEJGFP_00034	CDS	1068	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
PEOEJGFP_00035	gene	810	bacC			
PEOEJGFP_00035	CDS	810	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PEOEJGFP_00036	gene	408				
PEOEJGFP_00036	CDS	408				hypothetical protein
PEOEJGFP_00037	gene	900	hemF			
PEOEJGFP_00037	CDS	900	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
PEOEJGFP_00038	gene	1389	sasA_1			
PEOEJGFP_00038	CDS	1389	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
PEOEJGFP_00039	gene	999				
PEOEJGFP_00039	CDS	999		1.12.99.6	COG1740	Periplasmic [NiFeSe] hydrogenase small subunit
PEOEJGFP_00040	gene	1428	hydB			
PEOEJGFP_00040	CDS	1428	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
PEOEJGFP_00041	gene	2241	hypF			
PEOEJGFP_00041	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
PEOEJGFP_00042	gene	1077	hoxK_1			
PEOEJGFP_00042	CDS	1077	hoxK_1	1.12.99.6		Uptake hydrogenase small subunit
PEOEJGFP_00043	gene	1797	hoxL_1			
PEOEJGFP_00043	CDS	1797	hoxL_1	1.12.99.6		Uptake hydrogenase large subunit
PEOEJGFP_00044	gene	186				
PEOEJGFP_00044	CDS	186				hypothetical protein
PEOEJGFP_00045	gene	777	hupC			
PEOEJGFP_00045	CDS	777	hupC		COG1969	putative Ni/Fe-hydrogenase B-type cytochrome subunit
PEOEJGFP_00046	gene	633				
PEOEJGFP_00046	CDS	633				hypothetical protein
PEOEJGFP_00047	gene	321				
PEOEJGFP_00047	CDS	321				hypothetical protein
PEOEJGFP_00048	gene	417				
PEOEJGFP_00048	CDS	417				hypothetical protein
PEOEJGFP_00049	gene	831				
PEOEJGFP_00049	CDS	831				hypothetical protein
PEOEJGFP_00050	gene	834				
PEOEJGFP_00050	CDS	834				hypothetical protein
PEOEJGFP_00051	gene	885				
PEOEJGFP_00051	CDS	885				hypothetical protein
PEOEJGFP_00052	gene	342	hybF			
PEOEJGFP_00052	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
PEOEJGFP_00053	gene	930	hypB			
PEOEJGFP_00053	CDS	930	hypB			Hydrogenase maturation factor HypB
PEOEJGFP_00054	gene	1476	hupR1			
PEOEJGFP_00054	CDS	1476	hupR1		COG2204	Hydrogenase transcriptional regulatory protein hupR1
PEOEJGFP_00055	gene	291				
PEOEJGFP_00055	CDS	291				hypothetical protein
PEOEJGFP_00056	gene	1143	hypD			
PEOEJGFP_00056	CDS	1143	hypD		COG0409	Hydrogenase maturation factor HypD
PEOEJGFP_00057	gene	1020	hypE			
PEOEJGFP_00057	CDS	1020	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
PEOEJGFP_00058	gene	171				
PEOEJGFP_00058	CDS	171				hypothetical protein
PEOEJGFP_00059	gene	1032	hemE			
PEOEJGFP_00059	CDS	1032	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
PEOEJGFP_00060	gene	954	hemC			
PEOEJGFP_00060	CDS	954	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
PEOEJGFP_00061	gene	561				
PEOEJGFP_00061	CDS	561				hypothetical protein
PEOEJGFP_00062	gene	1206				
PEOEJGFP_00062	CDS	1206				hypothetical protein
PEOEJGFP_00063	gene	585	tesA			
PEOEJGFP_00063	CDS	585	tesA	3.1.1.1	COG2755	Esterase TesA
PEOEJGFP_00064	gene	690	macB_1			
PEOEJGFP_00064	CDS	690	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
PEOEJGFP_00065	gene	2508				
PEOEJGFP_00065	CDS	2508				hypothetical protein
PEOEJGFP_00066	gene	462				
PEOEJGFP_00066	CDS	462				hypothetical protein
PEOEJGFP_00067	gene	2433	actP_1			
PEOEJGFP_00067	CDS	2433	actP_1	7.2.2.9		Copper-transporting P-type ATPase
PEOEJGFP_00068	gene	210				
PEOEJGFP_00068	CDS	210				hypothetical protein
PEOEJGFP_00069	gene	579	erfK			
PEOEJGFP_00069	CDS	579	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
PEOEJGFP_00070	gene	1053	selU			
PEOEJGFP_00070	CDS	1053	selU	2.5.1.-		tRNA 2-selenouridine synthase
PEOEJGFP_00071	gene	897				
PEOEJGFP_00071	CDS	897				hypothetical protein
PEOEJGFP_00072	gene	822	menH_1			
PEOEJGFP_00072	CDS	822	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PEOEJGFP_00073	gene	591				
PEOEJGFP_00073	CDS	591				hypothetical protein
PEOEJGFP_00074	gene	672	hdl IVa			
PEOEJGFP_00074	CDS	672	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
PEOEJGFP_00075	gene	780	proC_1			
PEOEJGFP_00075	CDS	780	proC_1	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
PEOEJGFP_00076	gene	789	fabI_1			
PEOEJGFP_00076	CDS	789	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
PEOEJGFP_00077	gene	1230	fabB			
PEOEJGFP_00077	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
PEOEJGFP_00078	gene	510	fabA			
PEOEJGFP_00078	CDS	510	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
PEOEJGFP_00079	gene	426				
PEOEJGFP_00079	CDS	426				hypothetical protein
PEOEJGFP_00080	gene	693	thiQ			
PEOEJGFP_00080	CDS	693	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
PEOEJGFP_00081	gene	1551				
PEOEJGFP_00081	CDS	1551				hypothetical protein
PEOEJGFP_00082	gene	993	thiB			
PEOEJGFP_00082	CDS	993	thiB		COG4143	Thiamine-binding periplasmic protein
PEOEJGFP_00083	gene	1101	aroC			
PEOEJGFP_00083	CDS	1101	aroC	4.2.3.5		Chorismate synthase
PEOEJGFP_00084	gene	621				
PEOEJGFP_00084	CDS	621				hypothetical protein
PEOEJGFP_00085	gene	774				
PEOEJGFP_00085	CDS	774				hypothetical protein
PEOEJGFP_00086	gene	807	petC			
PEOEJGFP_00086	CDS	807	petC		COG2857	Cytochrome c1
PEOEJGFP_00087	gene	1317	petB			
PEOEJGFP_00087	CDS	1317	petB		COG1290	Cytochrome b
PEOEJGFP_00088	gene	561	petA			
PEOEJGFP_00088	CDS	561	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
PEOEJGFP_00089	gene	714	ompR_1			
PEOEJGFP_00089	CDS	714	ompR_1			Transcriptional regulatory protein OmpR
PEOEJGFP_00090	gene	498				
PEOEJGFP_00090	CDS	498				hypothetical protein
PEOEJGFP_00091	gene	870	ilvE_1			
PEOEJGFP_00091	CDS	870	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
PEOEJGFP_00092	gene	186				
PEOEJGFP_00092	CDS	186				hypothetical protein
PEOEJGFP_00093	gene	942	cntI_1			
PEOEJGFP_00093	CDS	942	cntI_1			Pseudopaline exporter CntI
PEOEJGFP_00094	gene	1026	queG			
PEOEJGFP_00094	CDS	1026	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
PEOEJGFP_00095	gene	666	fzlA			
PEOEJGFP_00095	CDS	666	fzlA			FtsZ-localized protein A
PEOEJGFP_00096	gene	600	recR			
PEOEJGFP_00096	CDS	600	recR		COG0353	Recombination protein RecR
PEOEJGFP_00097	gene	345	ybaB			
PEOEJGFP_00097	CDS	345	ybaB		COG0718	Nucleoid-associated protein YbaB
PEOEJGFP_00098	gene	1737				
PEOEJGFP_00098	CDS	1737				hypothetical protein
PEOEJGFP_00099	gene	912				
PEOEJGFP_00099	CDS	912				hypothetical protein
PEOEJGFP_00100	gene	762	ribX_1			
PEOEJGFP_00100	CDS	762	ribX_1			Riboflavin transport system permease protein RibX
PEOEJGFP_00101	gene	789	nrtD			
PEOEJGFP_00101	CDS	789	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
PEOEJGFP_00102	gene	1014	ribY			
PEOEJGFP_00102	CDS	1014	ribY		COG0715	Riboflavin-binding protein RibY
PEOEJGFP_00103	gene	1923	yfkN_1			
PEOEJGFP_00103	CDS	1923	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
PEOEJGFP_00104	gene	1014	nudC			
PEOEJGFP_00104	CDS	1014	nudC	3.6.1.22		NADH pyrophosphatase
PEOEJGFP_00105	gene	468				
PEOEJGFP_00105	CDS	468				hypothetical protein
PEOEJGFP_00106	gene	858	pheA			
PEOEJGFP_00106	CDS	858	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
PEOEJGFP_00107	gene	546	cycM			
PEOEJGFP_00107	CDS	546	cycM		COG3474	Cytochrome c-552
PEOEJGFP_00108	gene	1911				
PEOEJGFP_00108	CDS	1911				hypothetical protein
PEOEJGFP_00109	gene	1158	yejB			
PEOEJGFP_00109	CDS	1158	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
PEOEJGFP_00110	gene	1113	yejE			
PEOEJGFP_00110	CDS	1113	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
PEOEJGFP_00111	gene	1611	yejF			
PEOEJGFP_00111	CDS	1611	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
PEOEJGFP_00112	gene	1227	mshA_1			
PEOEJGFP_00112	CDS	1227	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PEOEJGFP_00113	gene	1479	imuB			
PEOEJGFP_00113	CDS	1479	imuB			Protein ImuB
PEOEJGFP_00114	gene	3402	dnaE2			
PEOEJGFP_00114	CDS	3402	dnaE2	2.7.7.7		Error-prone DNA polymerase
PEOEJGFP_00115	gene	543				
PEOEJGFP_00115	CDS	543		2.7.1.12	COG3265	Gluconokinase
PEOEJGFP_00116	gene	38595				
PEOEJGFP_00116	CDS	38595				hypothetical protein
PEOEJGFP_00117	gene	1716				
PEOEJGFP_00117	CDS	1716				hypothetical protein
PEOEJGFP_00118	gene	2151				
PEOEJGFP_00118	CDS	2151				hypothetical protein
PEOEJGFP_00119	gene	1995	secA_1			
PEOEJGFP_00119	CDS	1995	secA_1		COG0653	Protein translocase subunit SecA
PEOEJGFP_00120	gene	807	czcB			
PEOEJGFP_00120	CDS	807	czcB			Cobalt-zinc-cadmium resistance protein CzcB
PEOEJGFP_00121	gene	297				
PEOEJGFP_00121	CDS	297				hypothetical protein
PEOEJGFP_00122	gene	915				
PEOEJGFP_00122	CDS	915				hypothetical protein
PEOEJGFP_00123	gene	1818				
PEOEJGFP_00123	CDS	1818				hypothetical protein
PEOEJGFP_00124	gene	97				
PEOEJGFP_00124	tRNA	97				tRNA-Tyr(gta)
PEOEJGFP_00125	gene	432				
PEOEJGFP_00125	CDS	432				hypothetical protein
PEOEJGFP_00126	gene	639				
PEOEJGFP_00126	CDS	639				hypothetical protein
PEOEJGFP_00127	gene	666				
PEOEJGFP_00127	CDS	666				hypothetical protein
PEOEJGFP_00128	gene	432	uspF_1			
PEOEJGFP_00128	CDS	432	uspF_1		COG0589	Universal stress protein F
PEOEJGFP_00129	gene	2616				
PEOEJGFP_00129	CDS	2616				hypothetical protein
PEOEJGFP_00130	gene	975				
PEOEJGFP_00130	CDS	975				hypothetical protein
PEOEJGFP_00131	gene	864				
PEOEJGFP_00131	CDS	864				hypothetical protein
PEOEJGFP_00132	gene	1323				
PEOEJGFP_00132	CDS	1323		2.6.1.-	COG0161	putative aminotransferase
PEOEJGFP_00133	gene	753	kce			
PEOEJGFP_00133	CDS	753	kce	2.3.1.247		3-keto-5-aminohexanoate cleavage enzyme
PEOEJGFP_00134	gene	1422	pdhD			
PEOEJGFP_00134	CDS	1422	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
PEOEJGFP_00135	gene	744				
PEOEJGFP_00135	CDS	744				hypothetical protein
PEOEJGFP_00136	gene	576				
PEOEJGFP_00136	CDS	576				hypothetical protein
PEOEJGFP_00137	gene	1137				
PEOEJGFP_00137	CDS	1137				hypothetical protein
PEOEJGFP_00138	gene	819	lpxH			
PEOEJGFP_00138	CDS	819	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
PEOEJGFP_00139	gene	357	pucM			
PEOEJGFP_00139	CDS	357	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
PEOEJGFP_00140	gene	1278				
PEOEJGFP_00140	CDS	1278				hypothetical protein
PEOEJGFP_00141	gene	630	clpP			
PEOEJGFP_00141	CDS	630	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
PEOEJGFP_00142	gene	1266	clpX			
PEOEJGFP_00142	CDS	1266	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
PEOEJGFP_00143	gene	375				
PEOEJGFP_00143	CDS	375				hypothetical protein
PEOEJGFP_00144	gene	471				
PEOEJGFP_00144	CDS	471				hypothetical protein
PEOEJGFP_00145	gene	414				
PEOEJGFP_00145	CDS	414				hypothetical protein
PEOEJGFP_00146	gene	639	aat			
PEOEJGFP_00146	CDS	639	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
PEOEJGFP_00147	gene	711	cmoB			
PEOEJGFP_00147	CDS	711	cmoB	2.5.1.-		tRNA U34 carboxymethyltransferase
PEOEJGFP_00148	gene	1344	accC			
PEOEJGFP_00148	CDS	1344	accC	6.3.4.14	COG0439	Biotin carboxylase
PEOEJGFP_00149	gene	504	accB			
PEOEJGFP_00149	CDS	504	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
PEOEJGFP_00150	gene	1344	preT			
PEOEJGFP_00150	CDS	1344	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
PEOEJGFP_00151	gene	1299	preA			
PEOEJGFP_00151	CDS	1299	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
PEOEJGFP_00152	gene	537				
PEOEJGFP_00152	CDS	537				hypothetical protein
PEOEJGFP_00153	gene	654	rutR_1			
PEOEJGFP_00153	CDS	654	rutR_1		COG1309	HTH-type transcriptional regulator RutR
PEOEJGFP_00154	gene	1326	bauA			
PEOEJGFP_00154	CDS	1326	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
PEOEJGFP_00155	gene	153				
PEOEJGFP_00155	CDS	153				hypothetical protein
PEOEJGFP_00156	gene	582				
PEOEJGFP_00156	CDS	582				hypothetical protein
PEOEJGFP_00157	gene	582				
PEOEJGFP_00157	CDS	582				hypothetical protein
PEOEJGFP_00158	gene	783				
PEOEJGFP_00158	CDS	783				hypothetical protein
PEOEJGFP_00159	gene	669	rutR_2			
PEOEJGFP_00159	CDS	669	rutR_2		COG1309	HTH-type transcriptional regulator RutR
PEOEJGFP_00160	gene	1251	hyuC_1			
PEOEJGFP_00160	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
PEOEJGFP_00161	gene	1452	dht			
PEOEJGFP_00161	CDS	1452	dht	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
PEOEJGFP_00162	gene	423				
PEOEJGFP_00162	CDS	423				hypothetical protein
PEOEJGFP_00163	gene	789	btuD_1			
PEOEJGFP_00163	CDS	789	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PEOEJGFP_00164	gene	864				
PEOEJGFP_00164	CDS	864				hypothetical protein
PEOEJGFP_00165	gene	849	ribX_2			
PEOEJGFP_00165	CDS	849	ribX_2			Riboflavin transport system permease protein RibX
PEOEJGFP_00166	gene	984	thiY			
PEOEJGFP_00166	CDS	984	thiY		COG0715	Formylaminopyrimidine-binding protein
PEOEJGFP_00167	gene	462				
PEOEJGFP_00167	CDS	462				hypothetical protein
PEOEJGFP_00168	gene	1149				
PEOEJGFP_00168	CDS	1149				hypothetical protein
PEOEJGFP_00169	gene	168				
PEOEJGFP_00169	CDS	168				hypothetical protein
PEOEJGFP_00170	gene	1323	ramB			
PEOEJGFP_00170	CDS	1323	ramB		COG1396	HTH-type transcriptional regulator RamB
PEOEJGFP_00171	gene	396	mprA			
PEOEJGFP_00171	CDS	396	mprA			Response regulator MprA
PEOEJGFP_00172	gene	321				
PEOEJGFP_00172	CDS	321				hypothetical protein
PEOEJGFP_00173	gene	2712	sasA_2			
PEOEJGFP_00173	CDS	2712	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
PEOEJGFP_00174	gene	1218				
PEOEJGFP_00174	CDS	1218				hypothetical protein
PEOEJGFP_00175	gene	513				
PEOEJGFP_00175	CDS	513				hypothetical protein
PEOEJGFP_00176	gene	426				
PEOEJGFP_00176	CDS	426				hypothetical protein
PEOEJGFP_00177	gene	339	dksA_1			
PEOEJGFP_00177	CDS	339	dksA_1			RNA polymerase-binding transcription factor DksA
PEOEJGFP_00178	gene	1968	fadJ_1			
PEOEJGFP_00178	CDS	1968	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
PEOEJGFP_00179	gene	216				
PEOEJGFP_00179	CDS	216				hypothetical protein
PEOEJGFP_00180	gene	252				
PEOEJGFP_00180	CDS	252				hypothetical protein
PEOEJGFP_00181	gene	876				
PEOEJGFP_00181	CDS	876				hypothetical protein
PEOEJGFP_00182	gene	1689				
PEOEJGFP_00182	CDS	1689				hypothetical protein
PEOEJGFP_00183	gene	76				
PEOEJGFP_00183	tRNA	76				tRNA-Thr(tgt)
PEOEJGFP_00184	gene	702	tolQ_1			
PEOEJGFP_00184	CDS	702	tolQ_1			Tol-Pal system protein TolQ
PEOEJGFP_00185	gene	384				
PEOEJGFP_00185	CDS	384				hypothetical protein
PEOEJGFP_00186	gene	414				
PEOEJGFP_00186	CDS	414				hypothetical protein
PEOEJGFP_00187	gene	840				
PEOEJGFP_00187	CDS	840				hypothetical protein
PEOEJGFP_00188	gene	1173	hipO_2			
PEOEJGFP_00188	CDS	1173	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
PEOEJGFP_00189	gene	408	uspF_2			
PEOEJGFP_00189	CDS	408	uspF_2		COG0589	Universal stress protein F
PEOEJGFP_00190	gene	462				
PEOEJGFP_00190	CDS	462				hypothetical protein
PEOEJGFP_00191	gene	1008	moaA			
PEOEJGFP_00191	CDS	1008	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
PEOEJGFP_00192	gene	462				
PEOEJGFP_00192	CDS	462				hypothetical protein
PEOEJGFP_00193	gene	453				
PEOEJGFP_00193	CDS	453				hypothetical protein
PEOEJGFP_00194	gene	1575	pntA			
PEOEJGFP_00194	CDS	1575	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
PEOEJGFP_00195	gene	1476	pntB			
PEOEJGFP_00195	CDS	1476	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
PEOEJGFP_00196	gene	429	sufE			
PEOEJGFP_00196	CDS	429	sufE		COG2166	Cysteine desulfuration protein SufE
PEOEJGFP_00197	gene	498				
PEOEJGFP_00197	CDS	498				hypothetical protein
PEOEJGFP_00198	gene	1164	rnd_1			
PEOEJGFP_00198	CDS	1164	rnd_1	3.1.13.5	COG0349	Ribonuclease D
PEOEJGFP_00199	gene	702				
PEOEJGFP_00199	CDS	702				hypothetical protein
PEOEJGFP_00200	gene	588	purN			
PEOEJGFP_00200	CDS	588	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
PEOEJGFP_00201	gene	1047	purM			
PEOEJGFP_00201	CDS	1047	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
PEOEJGFP_00202	gene	77				
PEOEJGFP_00202	tRNA	77				tRNA-Met(cat)
PEOEJGFP_00203	gene	2247				
PEOEJGFP_00203	CDS	2247				hypothetical protein
PEOEJGFP_00204	gene	1509	betC			
PEOEJGFP_00204	CDS	1509	betC	3.1.6.6	COG3119	Choline-sulfatase
PEOEJGFP_00205	gene	828				
PEOEJGFP_00205	CDS	828		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
PEOEJGFP_00206	gene	480	ybaK			
PEOEJGFP_00206	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
PEOEJGFP_00207	gene	1290				
PEOEJGFP_00207	CDS	1290				hypothetical protein
PEOEJGFP_00208	gene	1080	yliI			
PEOEJGFP_00208	CDS	1080	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
PEOEJGFP_00209	gene	74				
PEOEJGFP_00209	tRNA	74				tRNA-Gly(ccc)
PEOEJGFP_00210	gene	573				
PEOEJGFP_00210	CDS	573				hypothetical protein
PEOEJGFP_00211	gene	2022				
PEOEJGFP_00211	CDS	2022				hypothetical protein
PEOEJGFP_00212	gene	816	ymdB			
PEOEJGFP_00212	CDS	816	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
PEOEJGFP_00213	gene	1779				
PEOEJGFP_00213	CDS	1779				hypothetical protein
PEOEJGFP_00214	gene	375				
PEOEJGFP_00214	CDS	375				hypothetical protein
PEOEJGFP_00215	gene	741	pmpR			
PEOEJGFP_00215	CDS	741	pmpR		COG0217	Transcriptional regulatory protein PmpR
PEOEJGFP_00216	gene	984				
PEOEJGFP_00216	CDS	984				hypothetical protein
PEOEJGFP_00217	gene	429	slyD			
PEOEJGFP_00217	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
PEOEJGFP_00218	gene	774				
PEOEJGFP_00218	CDS	774				hypothetical protein
PEOEJGFP_00219	gene	336				
PEOEJGFP_00219	CDS	336				hypothetical protein
PEOEJGFP_00220	gene	990	tam_1			
PEOEJGFP_00220	CDS	990	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
PEOEJGFP_00221	gene	699				
PEOEJGFP_00221	CDS	699				hypothetical protein
PEOEJGFP_00222	gene	876				
PEOEJGFP_00222	CDS	876			COG0583	putative HTH-type transcriptional regulator
PEOEJGFP_00223	gene	606	argO			
PEOEJGFP_00223	CDS	606	argO		COG1279	Arginine exporter protein ArgO
PEOEJGFP_00224	gene	906	ribN_1			
PEOEJGFP_00224	CDS	906	ribN_1			Riboflavin transporter
PEOEJGFP_00225	gene	1041	proV_1			
PEOEJGFP_00225	CDS	1041	proV_1		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
PEOEJGFP_00226	gene	837	opuAB			
PEOEJGFP_00226	CDS	837	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
PEOEJGFP_00227	gene	660				
PEOEJGFP_00227	CDS	660				hypothetical protein
PEOEJGFP_00228	gene	945				
PEOEJGFP_00228	CDS	945				hypothetical protein
PEOEJGFP_00229	gene	582	betI			
PEOEJGFP_00229	CDS	582	betI		COG1309	HTH-type transcriptional regulator BetI
PEOEJGFP_00230	gene	1452	betB_1			
PEOEJGFP_00230	CDS	1452	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
PEOEJGFP_00231	gene	1656	betA			
PEOEJGFP_00231	CDS	1656	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
PEOEJGFP_00232	gene	639				
