locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCOJGGDE_00075	CDS	777	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
FCOJGGDE_00076	gene	876	mutM			
FCOJGGDE_00076	CDS	876	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
FCOJGGDE_00077	gene	753	ubiE			
FCOJGGDE_00077	CDS	753	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
FCOJGGDE_00078	gene	1530	ubiB_1			
FCOJGGDE_00078	CDS	1530	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
FCOJGGDE_00079	gene	852	thiK			
FCOJGGDE_00079	CDS	852	thiK	2.7.1.89		Thiamine kinase
FCOJGGDE_00080	gene	654	flgD			
FCOJGGDE_00080	CDS	654	flgD		COG1843	Basal-body rod modification protein FlgD
FCOJGGDE_00081	gene	1803				
FCOJGGDE_00081	CDS	1803				hypothetical protein
FCOJGGDE_00082	gene	309				
FCOJGGDE_00082	CDS	309				hypothetical protein
FCOJGGDE_00083	gene	339				
FCOJGGDE_00083	CDS	339				hypothetical protein
FCOJGGDE_00084	gene	1533				
FCOJGGDE_00084	CDS	1533				hypothetical protein
FCOJGGDE_00085	gene	375				
FCOJGGDE_00085	CDS	375				hypothetical protein
FCOJGGDE_00086	gene	405	flbT			
FCOJGGDE_00086	CDS	405	flbT			flagellum biosynthesis repressor protein FlbT
FCOJGGDE_00087	gene	798				
FCOJGGDE_00087	CDS	798				hypothetical protein
FCOJGGDE_00088	gene	1320	fliI			
FCOJGGDE_00088	CDS	1320	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
FCOJGGDE_00089	gene	384				
FCOJGGDE_00089	CDS	384				hypothetical protein
FCOJGGDE_00090	gene	381	flgC			
FCOJGGDE_00090	CDS	381	flgC		COG1558	Flagellar basal-body rod protein FlgC
FCOJGGDE_00091	gene	291	fliE			
FCOJGGDE_00091	CDS	291	fliE			Flagellar hook-basal body complex protein FliE
FCOJGGDE_00092	gene	270				
FCOJGGDE_00092	CDS	270				hypothetical protein
FCOJGGDE_00093	gene	711	flgG_1			
FCOJGGDE_00093	CDS	711	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
FCOJGGDE_00094	gene	786	flgG_2			
FCOJGGDE_00094	CDS	786	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
FCOJGGDE_00095	gene	423				
FCOJGGDE_00095	CDS	423				hypothetical protein
FCOJGGDE_00096	gene	723	flgH			
FCOJGGDE_00096	CDS	723	flgH			Flagellar L-ring protein
FCOJGGDE_00097	gene	456				
FCOJGGDE_00097	CDS	456				hypothetical protein
FCOJGGDE_00098	gene	85				
FCOJGGDE_00098	tRNA	85				tRNA-Leu(cag)
FCOJGGDE_00099	gene	987				
FCOJGGDE_00099	CDS	987				hypothetical protein
FCOJGGDE_00100	gene	804	uppP			
FCOJGGDE_00100	CDS	804	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
FCOJGGDE_00101	gene	1437	gltD			
FCOJGGDE_00101	CDS	1437	gltD	1.4.1.13		Glutamate synthase [NADPH] small chain
FCOJGGDE_00102	gene	807				
FCOJGGDE_00102	CDS	807				hypothetical protein
FCOJGGDE_00103	gene	375				
FCOJGGDE_00103	CDS	375				hypothetical protein
FCOJGGDE_00104	gene	4548	gltB			
FCOJGGDE_00104	CDS	4548	gltB	1.4.1.13		Glutamate synthase [NADPH] large chain
FCOJGGDE_00105	gene	705	mtgA_1			
FCOJGGDE_00105	CDS	705	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
FCOJGGDE_00106	gene	666	fzlA			
FCOJGGDE_00106	CDS	666	fzlA			FtsZ-localized protein A
FCOJGGDE_00107	gene	1350				
FCOJGGDE_00107	CDS	1350				hypothetical protein
FCOJGGDE_00108	gene	1698				
FCOJGGDE_00108	CDS	1698				hypothetical protein
FCOJGGDE_00109	gene	1011				
FCOJGGDE_00109	CDS	1011				hypothetical protein
FCOJGGDE_00110	gene	1227				
FCOJGGDE_00110	CDS	1227				hypothetical protein
FCOJGGDE_00111	gene	897	gtaB_1			
FCOJGGDE_00111	CDS	897	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
FCOJGGDE_00112	gene	1236				
FCOJGGDE_00112	CDS	1236				hypothetical protein
FCOJGGDE_00113	gene	795	cysQ			
FCOJGGDE_00113	CDS	795	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
FCOJGGDE_00114	gene	822				
FCOJGGDE_00114	CDS	822				hypothetical protein
FCOJGGDE_00115	gene	549	ves			
FCOJGGDE_00115	CDS	549	ves			Protein Ves
FCOJGGDE_00116	gene	1161				
FCOJGGDE_00116	CDS	1161				hypothetical protein
FCOJGGDE_00117	gene	1827	mutL			
FCOJGGDE_00117	CDS	1827	mutL			DNA mismatch repair protein MutL
FCOJGGDE_00118	gene	1311				
FCOJGGDE_00118	CDS	1311		3.4.24.-	COG0612	putative zinc protease
FCOJGGDE_00119	gene	1353				
FCOJGGDE_00119	CDS	1353		3.4.24.-	COG0612	putative zinc protease
FCOJGGDE_00120	gene	528				
FCOJGGDE_00120	CDS	528				hypothetical protein
FCOJGGDE_00121	gene	537	lspA_1			
FCOJGGDE_00121	CDS	537	lspA_1	3.4.23.36	COG0597	Lipoprotein signal peptidase
FCOJGGDE_00122	gene	1590	purH			
FCOJGGDE_00122	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
FCOJGGDE_00123	gene	1701	fzlC			
FCOJGGDE_00123	CDS	1701	fzlC			FtsZ-localized protein C
FCOJGGDE_00124	gene	1269	rsmB_1			
FCOJGGDE_00124	CDS	1269	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FCOJGGDE_00125	gene	213				
FCOJGGDE_00125	CDS	213				hypothetical protein
FCOJGGDE_00126	gene	639	chrR			
FCOJGGDE_00126	CDS	639	chrR		COG3806	Anti-sigma-E factor ChrR
FCOJGGDE_00127	gene	648	rpoE			
FCOJGGDE_00127	CDS	648	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
FCOJGGDE_00128	gene	1293				
FCOJGGDE_00128	CDS	1293				hypothetical protein
FCOJGGDE_00129	gene	753				
FCOJGGDE_00129	CDS	753				hypothetical protein
FCOJGGDE_00130	gene	1224				
FCOJGGDE_00130	CDS	1224				hypothetical protein
FCOJGGDE_00131	gene	570				
FCOJGGDE_00131	CDS	570				hypothetical protein
FCOJGGDE_00132	gene	738				
FCOJGGDE_00132	CDS	738		1.-.-.-		putative oxidoreductase
FCOJGGDE_00133	gene	1056				
FCOJGGDE_00133	CDS	1056				hypothetical protein
FCOJGGDE_00134	gene	246				
FCOJGGDE_00134	CDS	246				hypothetical protein
FCOJGGDE_00135	gene	960				
FCOJGGDE_00135	CDS	960				hypothetical protein
FCOJGGDE_00136	gene	2613				
FCOJGGDE_00136	CDS	2613				hypothetical protein
FCOJGGDE_00137	gene	834				
FCOJGGDE_00137	CDS	834				hypothetical protein
FCOJGGDE_00138	gene	1281	mshA_1			
FCOJGGDE_00138	CDS	1281	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FCOJGGDE_00139	gene	216				
FCOJGGDE_00139	CDS	216				hypothetical protein
FCOJGGDE_00140	gene	717	pglC			
FCOJGGDE_00140	CDS	717	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
FCOJGGDE_00141	gene	1401				
FCOJGGDE_00141	CDS	1401				hypothetical protein
FCOJGGDE_00142	gene	945				
FCOJGGDE_00142	CDS	945				hypothetical protein
FCOJGGDE_00143	gene	972				
FCOJGGDE_00143	CDS	972				hypothetical protein
FCOJGGDE_00144	gene	750				
FCOJGGDE_00144	CDS	750		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
FCOJGGDE_00145	gene	1413				
FCOJGGDE_00145	CDS	1413				hypothetical protein
FCOJGGDE_00146	gene	6366				
FCOJGGDE_00146	CDS	6366				hypothetical protein
FCOJGGDE_00147	gene	1002				
FCOJGGDE_00147	CDS	1002				hypothetical protein
FCOJGGDE_00148	gene	4542	dltA			
FCOJGGDE_00148	CDS	4542	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
FCOJGGDE_00149	gene	657				
FCOJGGDE_00149	CDS	657				hypothetical protein
FCOJGGDE_00150	gene	711	ompR_1			
FCOJGGDE_00150	CDS	711	ompR_1			Transcriptional regulatory protein OmpR
FCOJGGDE_00151	gene	1926	rcsC_1			
FCOJGGDE_00151	CDS	1926	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
FCOJGGDE_00152	gene	1992				
FCOJGGDE_00152	CDS	1992		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
FCOJGGDE_00153	gene	825	cysA_1			
FCOJGGDE_00153	CDS	825	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FCOJGGDE_00154	gene	987	livH_1			
FCOJGGDE_00154	CDS	987	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FCOJGGDE_00155	gene	1077				
FCOJGGDE_00155	CDS	1077				hypothetical protein
FCOJGGDE_00156	gene	1284				
FCOJGGDE_00156	CDS	1284				hypothetical protein
FCOJGGDE_00157	gene	846	livF_1			
FCOJGGDE_00157	CDS	846	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FCOJGGDE_00158	gene	1197				
FCOJGGDE_00158	CDS	1197				hypothetical protein
FCOJGGDE_00159	gene	825	sohB			
FCOJGGDE_00159	CDS	825	sohB	3.4.21.-	COG0616	putative protease SohB
FCOJGGDE_00160	gene	951	yrbG_1			
FCOJGGDE_00160	CDS	951	yrbG_1		COG0530	Inner membrane protein YrbG
FCOJGGDE_00161	gene	780	fabG_1			
FCOJGGDE_00161	CDS	780	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FCOJGGDE_00162	gene	1890	uvrC			
FCOJGGDE_00162	CDS	1890	uvrC		COG0322	UvrABC system protein C
FCOJGGDE_00163	gene	990				
FCOJGGDE_00163	CDS	990				hypothetical protein
FCOJGGDE_00164	gene	588				
FCOJGGDE_00164	CDS	588				hypothetical protein
FCOJGGDE_00165	gene	1182	rlmN			
FCOJGGDE_00165	CDS	1182	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
FCOJGGDE_00166	gene	918	yrbG_2			
FCOJGGDE_00166	CDS	918	yrbG_2		COG0530	Inner membrane protein YrbG
FCOJGGDE_00167	gene	1206				
FCOJGGDE_00167	CDS	1206				hypothetical protein
FCOJGGDE_00168	gene	927				
FCOJGGDE_00168	CDS	927				hypothetical protein
FCOJGGDE_00169	gene	831	fghA			
FCOJGGDE_00169	CDS	831	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
FCOJGGDE_00170	gene	453				
FCOJGGDE_00170	CDS	453				hypothetical protein
FCOJGGDE_00171	gene	1020	ribN_1			
FCOJGGDE_00171	CDS	1020	ribN_1			Riboflavin transporter
FCOJGGDE_00172	gene	639				
FCOJGGDE_00172	CDS	639				hypothetical protein
FCOJGGDE_00173	gene	915				
FCOJGGDE_00173	CDS	915		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
FCOJGGDE_00174	gene	450	mmpR5			
FCOJGGDE_00174	CDS	450	mmpR5			HTH-type transcriptional regulator MmpR5
FCOJGGDE_00175	gene	3060	mdtC_1			
FCOJGGDE_00175	CDS	3060	mdtC_1			Multidrug resistance protein MdtC
FCOJGGDE_00176	gene	1200	bepF			
FCOJGGDE_00176	CDS	1200	bepF			Efflux pump periplasmic linker BepF
FCOJGGDE_00177	gene	963	ribN_2			
FCOJGGDE_00177	CDS	963	ribN_2			Riboflavin transporter
FCOJGGDE_00178	gene	891				
FCOJGGDE_00178	CDS	891				hypothetical protein
FCOJGGDE_00179	gene	897	nhaR			
FCOJGGDE_00179	CDS	897	nhaR		COG0583	Transcriptional activator protein NhaR
FCOJGGDE_00180	gene	1071				
FCOJGGDE_00180	CDS	1071				hypothetical protein
FCOJGGDE_00181	gene	1110	leuB			
FCOJGGDE_00181	CDS	1110	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
FCOJGGDE_00182	gene	1068				
FCOJGGDE_00182	CDS	1068				hypothetical protein
FCOJGGDE_00183	gene	936				
FCOJGGDE_00183	CDS	936				hypothetical protein
FCOJGGDE_00184	gene	606	leuD1			
FCOJGGDE_00184	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
FCOJGGDE_00185	gene	1419	leuC			
FCOJGGDE_00185	CDS	1419	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
FCOJGGDE_00186	gene	1338				
FCOJGGDE_00186	CDS	1338				hypothetical protein
FCOJGGDE_00187	gene	141				
FCOJGGDE_00187	CDS	141				hypothetical protein
FCOJGGDE_00188	gene	387	rsfS			
FCOJGGDE_00188	CDS	387	rsfS			Ribosomal silencing factor RsfS
FCOJGGDE_00189	gene	471	rlmH			
FCOJGGDE_00189	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
FCOJGGDE_00190	gene	1518	gpmI			
FCOJGGDE_00190	CDS	1518	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
FCOJGGDE_00191	gene	1122				
FCOJGGDE_00191	CDS	1122				hypothetical protein
FCOJGGDE_00192	gene	1338				
FCOJGGDE_00192	CDS	1338		3.4.21.-		putative CtpA-like serine protease
FCOJGGDE_00193	gene	513	rppH			
FCOJGGDE_00193	CDS	513	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
FCOJGGDE_00194	gene	237				
FCOJGGDE_00194	CDS	237				hypothetical protein
FCOJGGDE_00195	gene	1203				
FCOJGGDE_00195	CDS	1203				hypothetical protein
FCOJGGDE_00196	gene	915				
FCOJGGDE_00196	CDS	915				IS91 family transposase ISMno24
FCOJGGDE_00197	gene	336				
FCOJGGDE_00197	CDS	336				hypothetical protein
FCOJGGDE_00198	gene	915	cntI_1			
FCOJGGDE_00198	CDS	915	cntI_1			Pseudopaline exporter CntI
FCOJGGDE_00199	gene	1701	ade			
FCOJGGDE_00199	CDS	1701	ade	3.5.4.2	COG1001	Adenine deaminase
FCOJGGDE_00200	gene	76				
FCOJGGDE_00200	tRNA	76				tRNA-Ala(ggc)
FCOJGGDE_00201	gene	345				
FCOJGGDE_00201	CDS	345				hypothetical protein
FCOJGGDE_00202	gene	687				
FCOJGGDE_00202	CDS	687				hypothetical protein
FCOJGGDE_00203	gene	666	mcbR_1			
FCOJGGDE_00203	CDS	666	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
FCOJGGDE_00204	gene	705	deoD			
FCOJGGDE_00204	CDS	705	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
FCOJGGDE_00205	gene	984	yhdN			
FCOJGGDE_00205	CDS	984	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
FCOJGGDE_00206	gene	876				
FCOJGGDE_00206	CDS	876				hypothetical protein
FCOJGGDE_00207	gene	837	yddE			
FCOJGGDE_00207	CDS	837	yddE	5.1.-.-	COG0384	putative isomerase YddE
FCOJGGDE_00208	gene	204				
FCOJGGDE_00208	CDS	204				hypothetical protein
FCOJGGDE_00209	gene	240				
FCOJGGDE_00209	CDS	240				hypothetical protein
FCOJGGDE_00210	gene	777	sdhB			
FCOJGGDE_00210	CDS	777	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FCOJGGDE_00211	gene	750				
FCOJGGDE_00211	CDS	750				hypothetical protein
FCOJGGDE_00212	gene	297				
FCOJGGDE_00212	CDS	297				hypothetical protein
FCOJGGDE_00213	gene	363				
FCOJGGDE_00213	CDS	363				hypothetical protein
FCOJGGDE_00214	gene	1806	sdhA			
FCOJGGDE_00214	CDS	1806	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
FCOJGGDE_00215	gene	372				
FCOJGGDE_00215	CDS	372				hypothetical protein
FCOJGGDE_00216	gene	387				
FCOJGGDE_00216	CDS	387				hypothetical protein
FCOJGGDE_00217	gene	714				
FCOJGGDE_00217	CDS	714				hypothetical protein
FCOJGGDE_00218	gene	639				
FCOJGGDE_00218	CDS	639				hypothetical protein
FCOJGGDE_00219	gene	1041	mch			
FCOJGGDE_00219	CDS	1041	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
FCOJGGDE_00220	gene	204				
FCOJGGDE_00220	CDS	204				hypothetical protein
FCOJGGDE_00221	gene	543				
FCOJGGDE_00221	CDS	543				hypothetical protein
FCOJGGDE_00222	gene	849	mcl2			
FCOJGGDE_00222	CDS	849	mcl2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
FCOJGGDE_00223	gene	312				
FCOJGGDE_00223	CDS	312				hypothetical protein
FCOJGGDE_00224	gene	741				
FCOJGGDE_00224	CDS	741				hypothetical protein
FCOJGGDE_00225	gene	963	mdh			
FCOJGGDE_00225	CDS	963	mdh	1.1.1.37		Malate dehydrogenase
FCOJGGDE_00226	gene	354				
FCOJGGDE_00226	CDS	354				hypothetical protein
FCOJGGDE_00227	gene	1194	sucC			
FCOJGGDE_00227	CDS	1194	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FCOJGGDE_00228	gene	204				
FCOJGGDE_00228	CDS	204				hypothetical protein
FCOJGGDE_00229	gene	885	sucD			
FCOJGGDE_00229	CDS	885	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FCOJGGDE_00230	gene	471				
FCOJGGDE_00230	CDS	471				hypothetical protein
FCOJGGDE_00231	gene	2961	sucA			
FCOJGGDE_00231	CDS	2961	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
FCOJGGDE_00232	gene	1512				
FCOJGGDE_00232	CDS	1512				hypothetical protein
FCOJGGDE_00233	gene	417				
FCOJGGDE_00233	CDS	417				hypothetical protein
FCOJGGDE_00234	gene	396				
FCOJGGDE_00234	CDS	396				hypothetical protein
FCOJGGDE_00235	gene	1386	lpd3			
FCOJGGDE_00235	CDS	1386	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
FCOJGGDE_00236	gene	1980	ecm			
FCOJGGDE_00236	CDS	1980	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
FCOJGGDE_00237	gene	1383	plsB			
FCOJGGDE_00237	CDS	1383	plsB	2.3.1.15		Glycerol-3-phosphate acyltransferase
