locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLFAFLNG_00111	CDS	873				hypothetical protein
JLFAFLNG_00112	gene	783				
JLFAFLNG_00112	CDS	783				hypothetical protein
JLFAFLNG_00113	gene	1050	potA_1			
JLFAFLNG_00113	CDS	1050	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
JLFAFLNG_00114	gene	1047				
JLFAFLNG_00114	CDS	1047				hypothetical protein
JLFAFLNG_00115	gene	339	clpS			
JLFAFLNG_00115	CDS	339	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
JLFAFLNG_00116	gene	1011	rsmC			
JLFAFLNG_00116	CDS	1011	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
JLFAFLNG_00117	gene	807	bacC_1			
JLFAFLNG_00117	CDS	807	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JLFAFLNG_00118	gene	1500	tgnC			
JLFAFLNG_00118	CDS	1500	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
JLFAFLNG_00119	gene	1131	adhB_1			
JLFAFLNG_00119	CDS	1131	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
JLFAFLNG_00120	gene	1494	rbsA_1			
JLFAFLNG_00120	CDS	1494	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JLFAFLNG_00121	gene	1050				
JLFAFLNG_00121	CDS	1050				hypothetical protein
JLFAFLNG_00122	gene	2115				
JLFAFLNG_00122	CDS	2115				hypothetical protein
JLFAFLNG_00123	gene	1026				
JLFAFLNG_00123	CDS	1026				hypothetical protein
JLFAFLNG_00124	gene	987	rbsC			
JLFAFLNG_00124	CDS	987	rbsC		COG1172	Ribose import permease protein RbsC
JLFAFLNG_00125	gene	966	cysL_1			
JLFAFLNG_00125	CDS	966	cysL_1		COG0583	HTH-type transcriptional regulator CysL
JLFAFLNG_00126	gene	1140	uctC_1			
JLFAFLNG_00126	CDS	1140	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
JLFAFLNG_00127	gene	1356				
JLFAFLNG_00127	CDS	1356				hypothetical protein
JLFAFLNG_00128	gene	1170	mmgC_1			
JLFAFLNG_00128	CDS	1170	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JLFAFLNG_00129	gene	834	meh			
JLFAFLNG_00129	CDS	834	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
JLFAFLNG_00130	gene	396				
JLFAFLNG_00130	CDS	396				hypothetical protein
JLFAFLNG_00131	gene	1968	yfkN_1			
JLFAFLNG_00131	CDS	1968	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
JLFAFLNG_00132	gene	882	hemF			
JLFAFLNG_00132	CDS	882	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
JLFAFLNG_00133	gene	669	qseB_1			
JLFAFLNG_00133	CDS	669	qseB_1			Transcriptional regulatory protein QseB
JLFAFLNG_00134	gene	1356	qseC_1			
JLFAFLNG_00134	CDS	1356	qseC_1	2.7.13.3		Sensor protein QseC
JLFAFLNG_00135	gene	552				
JLFAFLNG_00135	CDS	552				hypothetical protein
JLFAFLNG_00136	gene	813	resA_1			
JLFAFLNG_00136	CDS	813	resA_1			Thiol-disulfide oxidoreductase ResA
JLFAFLNG_00137	gene	939	rssB_1			
JLFAFLNG_00137	CDS	939	rssB_1			Regulator of RpoS
JLFAFLNG_00138	gene	363				
JLFAFLNG_00138	CDS	363				hypothetical protein
JLFAFLNG_00139	gene	2211	rcsC_1			
JLFAFLNG_00139	CDS	2211	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
JLFAFLNG_00140	gene	441	cheY			
JLFAFLNG_00140	CDS	441	cheY		COG0784	Chemotaxis protein CheY
JLFAFLNG_00141	gene	816	rcsC_2			
JLFAFLNG_00141	CDS	816	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
JLFAFLNG_00142	gene	3195	rcsC_3			
JLFAFLNG_00142	CDS	3195	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
JLFAFLNG_00143	gene	969	rssB_2			
JLFAFLNG_00143	CDS	969	rssB_2			Regulator of RpoS
JLFAFLNG_00144	gene	1473	cobQ			
JLFAFLNG_00144	CDS	1473	cobQ			Cobyric acid synthase
JLFAFLNG_00145	gene	1548				
JLFAFLNG_00145	CDS	1548		1.18.1.2		Ferredoxin--NADP reductase
JLFAFLNG_00146	gene	465				
JLFAFLNG_00146	CDS	465				hypothetical protein
JLFAFLNG_00147	gene	1344				
JLFAFLNG_00147	CDS	1344				hypothetical protein
JLFAFLNG_00148	gene	516	adhB_2			
JLFAFLNG_00148	CDS	516	adhB_2	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
JLFAFLNG_00149	gene	339				
JLFAFLNG_00149	CDS	339				hypothetical protein
JLFAFLNG_00150	gene	2016	fadH_1			
JLFAFLNG_00150	CDS	2016	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JLFAFLNG_00151	gene	717				
JLFAFLNG_00151	CDS	717				hypothetical protein
JLFAFLNG_00152	gene	1245				
JLFAFLNG_00152	CDS	1245				L-lactate transporter
JLFAFLNG_00153	gene	1140	mrdB			
JLFAFLNG_00153	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
JLFAFLNG_00154	gene	1947	mrdA_1			
JLFAFLNG_00154	CDS	1947	mrdA_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
JLFAFLNG_00155	gene	540				
JLFAFLNG_00155	CDS	540				hypothetical protein
JLFAFLNG_00156	gene	897				
JLFAFLNG_00156	CDS	897				hypothetical protein
JLFAFLNG_00157	gene	1038	mreB			
JLFAFLNG_00157	CDS	1038	mreB			Cell shape-determining protein MreB
JLFAFLNG_00158	gene	549				
JLFAFLNG_00158	CDS	549				hypothetical protein
JLFAFLNG_00159	gene	2847	ndhB_1			
JLFAFLNG_00159	CDS	2847	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JLFAFLNG_00160	gene	339	mnhC1_1			
JLFAFLNG_00160	CDS	339	mnhC1_1		COG1006	Na(+)/H(+) antiporter subunit C1
JLFAFLNG_00161	gene	1518	mrpD_1			
JLFAFLNG_00161	CDS	1518	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
JLFAFLNG_00162	gene	492	mnhE1			
JLFAFLNG_00162	CDS	492	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
JLFAFLNG_00163	gene	270	mrpF			
JLFAFLNG_00163	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
JLFAFLNG_00164	gene	393				
JLFAFLNG_00164	CDS	393				hypothetical protein
JLFAFLNG_00165	gene	654				
JLFAFLNG_00165	CDS	654		1.11.1.15	COG0450	Peroxiredoxin
JLFAFLNG_00166	gene	1446	ald_1			
JLFAFLNG_00166	CDS	1446	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
JLFAFLNG_00167	gene	447				
JLFAFLNG_00167	CDS	447				hypothetical protein
JLFAFLNG_00168	gene	282				
JLFAFLNG_00168	CDS	282				hypothetical protein
JLFAFLNG_00169	gene	489				
JLFAFLNG_00169	CDS	489				hypothetical protein
JLFAFLNG_00170	gene	1632	mrpD_2			
JLFAFLNG_00170	CDS	1632	mrpD_2		COG0651	Na(+)/H(+) antiporter subunit D
JLFAFLNG_00171	gene	345	mnhC1_2			
JLFAFLNG_00171	CDS	345	mnhC1_2		COG1006	Na(+)/H(+) antiporter subunit C1
JLFAFLNG_00172	gene	2895	ndhB_2			
JLFAFLNG_00172	CDS	2895	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JLFAFLNG_00173	gene	225				
JLFAFLNG_00173	CDS	225				hypothetical protein
JLFAFLNG_00174	gene	1260				
JLFAFLNG_00174	CDS	1260				hypothetical protein
JLFAFLNG_00175	gene	255				
JLFAFLNG_00175	CDS	255				hypothetical protein
JLFAFLNG_00176	gene	486	bfr			
JLFAFLNG_00176	CDS	486	bfr	1.16.3.1	COG2193	Bacterioferritin
JLFAFLNG_00177	gene	1509				
JLFAFLNG_00177	CDS	1509				hypothetical protein
JLFAFLNG_00178	gene	957				
JLFAFLNG_00178	CDS	957				hypothetical protein
JLFAFLNG_00179	gene	1053				
JLFAFLNG_00179	CDS	1053				hypothetical protein
JLFAFLNG_00180	gene	345				
JLFAFLNG_00180	CDS	345				hypothetical protein
JLFAFLNG_00181	gene	915	yrbG			
JLFAFLNG_00181	CDS	915	yrbG		COG0530	Inner membrane protein YrbG
JLFAFLNG_00182	gene	1638	groL_1			
JLFAFLNG_00182	CDS	1638	groL_1		COG0459	60 kDa chaperonin
JLFAFLNG_00183	gene	288	groS1			
JLFAFLNG_00183	CDS	288	groS1		COG0234	10 kDa chaperonin 1
JLFAFLNG_00184	gene	996				
JLFAFLNG_00184	CDS	996				hypothetical protein
JLFAFLNG_00185	gene	5505				
JLFAFLNG_00185	CDS	5505				hypothetical protein
JLFAFLNG_00186	gene	1212	bcr_1			
JLFAFLNG_00186	CDS	1212	bcr_1			Bicyclomycin resistance protein
JLFAFLNG_00187	gene	1275	mshA_1			
JLFAFLNG_00187	CDS	1275	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JLFAFLNG_00188	gene	1602	yejF			
JLFAFLNG_00188	CDS	1602	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
JLFAFLNG_00189	gene	1110	yejE			
JLFAFLNG_00189	CDS	1110	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
JLFAFLNG_00190	gene	1143	yejB			
JLFAFLNG_00190	CDS	1143	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
JLFAFLNG_00191	gene	1854				
JLFAFLNG_00191	CDS	1854				hypothetical protein
JLFAFLNG_00192	gene	522	cycM			
JLFAFLNG_00192	CDS	522	cycM		COG3474	Cytochrome c-552
JLFAFLNG_00193	gene	831	pheA			
JLFAFLNG_00193	CDS	831	pheA			Bifunctional chorismate mutase/prephenate dehydratase
JLFAFLNG_00194	gene	105				
JLFAFLNG_00194	CDS	105				hypothetical protein
JLFAFLNG_00195	gene	2418	pheT			
JLFAFLNG_00195	CDS	2418	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JLFAFLNG_00196	gene	306				
JLFAFLNG_00196	CDS	306				hypothetical protein
JLFAFLNG_00197	gene	1113				
JLFAFLNG_00197	CDS	1113				hypothetical protein
JLFAFLNG_00198	gene	510	carD			
JLFAFLNG_00198	CDS	510	carD		COG1329	RNA polymerase-binding transcription factor CarD
JLFAFLNG_00199	gene	339	fdxA			
JLFAFLNG_00199	CDS	339	fdxA		COG1146	Ferredoxin-2
JLFAFLNG_00200	gene	297	hslR			
JLFAFLNG_00200	CDS	297	hslR		COG1188	Heat shock protein 15
JLFAFLNG_00201	gene	2973				
JLFAFLNG_00201	CDS	2973				hypothetical protein
JLFAFLNG_00202	gene	561				
JLFAFLNG_00202	CDS	561				hypothetical protein
JLFAFLNG_00203	gene	288				
JLFAFLNG_00203	CDS	288				hypothetical protein
JLFAFLNG_00204	gene	936	pldB			
JLFAFLNG_00204	CDS	936	pldB	3.1.1.5	COG2267	Lysophospholipase L2
JLFAFLNG_00205	gene	411				
JLFAFLNG_00205	CDS	411				hypothetical protein
JLFAFLNG_00206	gene	1776	dmdC_1			
JLFAFLNG_00206	CDS	1776	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JLFAFLNG_00207	gene	213				
JLFAFLNG_00207	CDS	213				hypothetical protein
JLFAFLNG_00208	gene	1155	mmgC_2			
JLFAFLNG_00208	CDS	1155	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JLFAFLNG_00209	gene	642	yfcG_1			
JLFAFLNG_00209	CDS	642	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JLFAFLNG_00210	gene	1212	fadA_1			
JLFAFLNG_00210	CDS	1212	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
JLFAFLNG_00211	gene	2193	fadJ_1			
JLFAFLNG_00211	CDS	2193	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
JLFAFLNG_00212	gene	687				
JLFAFLNG_00212	CDS	687				hypothetical protein
JLFAFLNG_00213	gene	612	yibF			
JLFAFLNG_00213	CDS	612	yibF		COG0625	putative GST-like protein YibF
JLFAFLNG_00214	gene	2280	maeB			
JLFAFLNG_00214	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
JLFAFLNG_00215	gene	450	moaE			
JLFAFLNG_00215	CDS	450	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
JLFAFLNG_00216	gene	255	moaD			
JLFAFLNG_00216	CDS	255	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
JLFAFLNG_00217	gene	795	pgsA			
JLFAFLNG_00217	CDS	795	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JLFAFLNG_00218	gene	408				
JLFAFLNG_00218	CDS	408				hypothetical protein
JLFAFLNG_00219	gene	651				
JLFAFLNG_00219	CDS	651				hypothetical protein
JLFAFLNG_00220	gene	621	degU_1			
JLFAFLNG_00220	CDS	621	degU_1		COG2197	Transcriptional regulatory protein DegU
JLFAFLNG_00221	gene	1626	pgi			
JLFAFLNG_00221	CDS	1626	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JLFAFLNG_00222	gene	672	pgl			
JLFAFLNG_00222	CDS	672	pgl	3.1.1.31		6-phosphogluconolactonase
JLFAFLNG_00223	gene	1446	zwf			
JLFAFLNG_00223	CDS	1446	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JLFAFLNG_00224	gene	699	mgtC			
JLFAFLNG_00224	CDS	699	mgtC		COG1285	Protein MgtC
JLFAFLNG_00225	gene	597				
JLFAFLNG_00225	CDS	597				hypothetical protein
JLFAFLNG_00226	gene	660	estB_1			
JLFAFLNG_00226	CDS	660	estB_1	3.1.1.1	COG0400	Carboxylesterase 2
JLFAFLNG_00227	gene	630				
JLFAFLNG_00227	CDS	630				hypothetical protein
JLFAFLNG_00228	gene	705				
JLFAFLNG_00228	CDS	705				hypothetical protein
JLFAFLNG_00229	gene	243				
JLFAFLNG_00229	CDS	243				hypothetical protein
JLFAFLNG_00230	gene	741	bepA_1			
JLFAFLNG_00230	CDS	741	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
JLFAFLNG_00231	gene	237				
JLFAFLNG_00231	CDS	237				hypothetical protein
JLFAFLNG_00232	gene	1272				
JLFAFLNG_00232	CDS	1272				hypothetical protein
JLFAFLNG_00233	gene	258				
JLFAFLNG_00233	CDS	258				hypothetical protein
JLFAFLNG_00234	gene	687				
JLFAFLNG_00234	CDS	687				hypothetical protein
JLFAFLNG_00235	gene	405	epi			
JLFAFLNG_00235	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
JLFAFLNG_00236	gene	288				
JLFAFLNG_00236	CDS	288				hypothetical protein
JLFAFLNG_00237	gene	702				
JLFAFLNG_00237	CDS	702				hypothetical protein
JLFAFLNG_00238	gene	573	ydjA			
JLFAFLNG_00238	CDS	573	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
JLFAFLNG_00239	gene	960	mcl1			
